clade	species	ts	te
0	1	100.0	89.33
0	2	98.1	90.63
0	3	95.93	83.54
0	4	95.16	94.61
0	5	95.04	86.34
0	6	92.99	91.27
0	7	91.4	66.43
0	8	90.85	78.31
0	9	89.87	61.85
0	10	87.3	78.79
0	11	86.63	77.68
0	12	84.72	83.33
0	13	82.61	76.86
0	14	81.28	65.27
0	15	81.25	70.34
0	16	81.07	73.82
0	17	81.02	56.43
0	18	80.84	80.04
0	19	80.39	74.11
0	20	80.05	66.53
0	21	79.71	76.87
0	22	79.43	69.29
0	23	79.4	78.78
0	24	79.3	68.62
0	25	79.07	59.02
0	26	78.94	69.5
0	27	78.92	73.92
0	28	76.52	65.16
0	29	76.12	50.94
0	30	75.44	70.8
0	31	75.31	69.13
0	32	75.28	74.17
0	33	74.68	73.3
0	34	74.3	73.52
0	35	72.79	61.99
0	36	72.49	56.54
0	37	71.71	45.95
0	38	70.64	50.34
0	39	69.92	68.92
0	40	69.85	58.14
0	41	69.58	60.24
0	42	69.43	60.82
0	43	68.74	58.86
0	44	68.27	64.59
0	45	67.95	63.78
0	46	65.51	60.19
0	47	65.4	64.66
0	48	65.37	55.55
0	49	65.17	61.8
0	50	64.9	62.01
0	51	64.38	60.76
0	52	64.35	59.46
0	53	64.11	55.19
0	54	64.08	52.25
0	55	63.85	43.81
0	56	63.63	47.37
0	57	63.39	60.24
0	58	63.26	60.59
0	59	63.24	63.11
0	60	62.97	46.63
0	61	62.93	53.55
0	62	62.8	61.68
0	63	62.43	48.24
0	64	61.92	61.35
0	65	61.69	61.33
0	66	61.37	53.59
0	67	61.27	60.39
0	68	60.69	49.62
0	69	60.22	53.86
0	70	60.15	56.09
0	71	60.01	56.89
0	72	59.98	51.06
0	73	59.97	59.15
0	74	59.82	40.41
0	75	59.77	57.63
0	76	59.21	52.23
0	77	59.17	54.9
0	78	59.04	45.62
0	79	58.89	54.22
0	80	58.61	51.57
0	81	58.34	44.88
0	82	58.12	54.91
0	83	57.64	57.1
0	84	57.46	50.2
0	85	57.46	55.99
0	86	56.95	56.41
0	87	56.91	27.91
0	88	56.82	39.94
0	89	56.82	49.13
0	90	56.5	52.47
0	91	56.49	44.01
0	92	56.35	33.83
0	93	56.31	45.83
0	94	56.13	55.83
0	95	56.05	46.1
0	96	56.03	53.13
0	97	55.69	54.26
0	98	55.58	49.58
0	99	55.37	30.62
0	100	55.06	48.42
0	101	54.79	46.14
0	102	54.54	51.93
0	103	54.52	45.46
0	104	54.24	52.48
0	105	53.66	53.54
0	106	53.37	52.79
0	107	53.3	5.9
0	108	53.09	40.04
0	109	52.76	51.87
0	110	52.7	45.67
0	111	52.55	50.27
0	112	52.22	48.7
0	113	52.08	27.5
0	114	51.82	50.66
0	115	51.28	35.94
0	116	51.02	47.69
0	117	51.02	16.44
0	118	50.91	50.89
0	119	49.8	43.42
0	120	49.08	45.94
0	121	49.02	48.34
0	122	48.92	43.48
0	123	48.77	30.07
0	124	48.38	44.68
0	125	48.33	36.15
0	126	48.25	44.2
0	127	47.9	47.32
0	128	47.89	36.5
0	129	47.83	45.77
0	130	47.76	41.04
0	131	47.47	39.88
0	132	47.46	33.78
0	133	47.36	35.94
0	134	47.35	43.65
0	135	47.25	42.37
0	136	47.2	38.04
0	137	47.14	40.41
0	138	47.12	34.28
0	139	47.11	45.43
0	140	47.08	8.2
0	141	46.7	43.65
0	142	46.59	43.0
0	143	46.5	23.56
0	144	46.49	44.65
0	145	46.43	42.45
0	146	46.34	25.85
0	147	46.29	38.35
0	148	46.27	37.94
0	149	46.19	45.77
0	150	45.97	34.52
0	151	45.35	31.48
0	152	45.22	36.69
0	153	45.1	27.44
0	154	45.07	38.39
0	155	45.01	42.36
0	156	44.92	39.3
0	157	44.88	22.93
0	158	44.83	44.77
0	159	44.8	31.08
0	160	44.75	34.67
0	161	44.43	38.99
0	162	43.84	32.0
0	163	43.59	32.0
0	164	43.38	42.35
0	165	42.98	42.86
0	166	42.78	31.12
0	167	42.57	39.14
0	168	42.48	41.45
0	169	42.47	39.87
0	170	41.79	38.02
0	171	41.46	36.95
0	172	41.04	36.73
0	173	40.92	19.82
0	174	40.66	38.07
0	175	40.66	37.6
0	176	40.58	29.76
0	177	40.57	29.52
0	178	40.53	39.45
0	179	40.42	36.75
0	180	40.41	24.37
0	181	40.32	15.29
0	182	40.28	33.49
0	183	40.1	25.18
0	184	39.96	34.3
0	185	39.9	34.7
0	186	39.86	20.05
0	187	39.8	18.67
0	188	39.77	25.21
0	189	39.49	36.43
0	190	39.27	19.55
0	191	39.26	36.16
0	192	39.26	30.26
