clade	species	ts	te
0	1	100.0	90.93
0	2	92.94	61.95
0	3	89.7	80.53
0	4	85.38	81.55
0	5	82.4	71.27
0	6	80.1	66.0
0	7	79.48	75.28
0	8	79.41	67.57
0	9	78.49	25.24
0	10	77.59	73.0
0	11	76.15	72.37
0	12	73.15	46.85
0	13	72.54	69.08
0	14	70.43	67.18
0	15	68.48	64.43
0	16	67.92	67.9
0	17	66.83	65.28
0	18	66.25	44.41
0	19	59.06	35.38
0	20	58.07	45.32
0	21	57.63	52.87
0	22	57.53	53.56
0	23	55.95	42.45
0	24	55.87	51.0
0	25	55.66	53.75
0	26	55.44	31.26
0	27	54.91	50.3
0	28	53.56	45.79
0	29	53.42	53.31
0	30	52.81	23.46
0	31	52.37	51.1
0	32	52.26	50.98
0	33	52.0	46.62
0	34	51.87	38.06
0	35	51.26	31.37
0	36	51.16	30.39
0	37	50.82	47.35
0	38	50.7	42.89
0	39	50.38	44.35
0	40	49.63	35.18
0	41	48.68	21.77
0	42	48.55	44.46
0	43	48.32	43.47
0	44	48.24	46.8
0	45	48.05	33.6
0	46	47.99	26.95
0	47	47.67	39.86
0	48	47.61	43.59
0	49	46.78	40.79
0	50	46.51	31.74
0	51	46.06	45.57
0	52	45.56	29.26
0	53	45.51	39.59
0	54	44.91	23.23
0	55	44.69	44.17
0	56	44.66	36.32
0	57	44.5	43.92
0	58	44.41	38.41
0	59	44.24	39.26
0	60	44.16	41.02
0	61	44.15	21.83
0	62	44.1	26.67
0	63	43.83	37.97
0	64	43.14	23.97
0	65	43.13	42.59
0	66	43.08	16.0
0	67	42.57	26.96
0	68	42.36	20.46
0	69	42.15	40.41
0	70	41.44	17.25
0	71	41.07	40.81
0	72	40.99	27.67
0	73	40.97	33.03
0	74	40.96	37.92
0	75	40.95	38.46
0	76	40.86	37.48
0	77	40.81	39.32
0	78	40.71	17.47
0	79	40.25	9.47
0	80	40.24	35.04
0	81	40.07	28.89
0	82	40.04	34.02
0	83	39.56	32.39
0	84	39.5	30.01
0	85	39.24	38.37
0	86	39.18	26.52
0	87	38.96	24.94
0	88	38.79	0.49
0	89	38.69	38.41
0	90	38.69	34.9
0	91	38.66	37.22
0	92	38.44	38.38
0	93	37.8	22.04
0	94	37.68	30.9
0	95	37.52	36.42
0	96	37.51	30.95
0	97	37.44	29.07
0	98	37.38	35.63
0	99	37.34	0.0
0	100	37.3	35.43
0	101	37.29	25.57
0	102	37.12	25.48
0	103	36.86	12.99
0	104	36.78	25.64
0	105	36.25	0.0
0	106	36.19	25.37
0	107	36.05	21.87
0	108	35.97	33.12
0	109	35.96	33.27
0	110	35.82	35.7
0	111	35.69	31.46
0	112	35.68	32.13
0	113	35.62	25.11
0	114	35.6	27.79
0	115	35.57	28.58
0	116	35.53	34.45
0	117	35.5	24.3
0	118	35.45	17.11
0	119	35.44	33.84
0	120	35.19	27.85
0	121	35.14	32.5
0	122	34.89	22.85
0	123	34.74	34.34
0	124	34.71	34.32
0	125	34.64	27.99
0	126	34.56	34.42
0	127	34.54	33.35
0	128	34.51	6.18
0	129	34.5	26.72
0	130	34.5	1.58
0	131	34.3	33.11
0	132	34.24	17.08
0	133	34.13	25.52
0	134	34.13	28.82
0	135	34.11	20.42
0	136	34.05	27.71
0	137	33.86	5.59
0	138	33.84	33.1
0	139	33.81	28.27
0	140	33.75	24.99
0	141	33.75	32.55
0	142	33.73	30.02
0	143	33.65	29.3
0	144	33.51	8.04
0	145	33.49	31.47
0	146	33.21	32.09
0	147	33.11	28.56
0	148	33.08	16.46
0	149	32.96	23.07
0	150	32.92	30.91
0	151	32.25	8.46
0	152	32.25	31.03
0	153	32.21	31.33
0	154	32.11	1.65
0	155	32.08	21.06
0	156	31.97	22.41
0	157	31.77	20.19
0	158	31.7	25.99
0	159	31.66	24.76
0	160	31.52	28.46
0	161	31.5	7.71
0	162	31.49	29.36
0	163	31.41	2.74
0	164	31.35	16.45
0	165	31.18	26.35
0	166	31.17	24.14
0	167	31.16	20.44
0	168	31.12	22.27
0	169	31.11	20.92
0	170	30.94	28.79
0	171	30.67	23.9
0	172	30.58	27.76
0	173	30.42	5.14
0	174	30.36	6.41
0	175	30.31	22.98
0	176	30.13	17.86
0	177	30.11	24.82
0	178	30.0	27.54
0	179	29.97	20.13
0	180	29.93	24.58
0	181	29.78	5.56
0	182	29.7	0.0
0	183	29.7	26.51
0	184	29.66	6.04
0	185	29.61	11.87
0	186	29.56	28.66
0	187	29.45	23.81
0	188	29.41	27.71
0	189	29.4	13.91
0	190	29.33	11.43
0	191	29.31	16.87
0	192	29.19	4.9
0	193	29.19	29.09
0	194	29.13	28.8
0	195	29.11	0.0
0	196	29.05	18.94
0	197	28.91	24.14
0	198	28.8	28.78
0	199	28.8	0.61
0	200	28.79	27.29
0	201	28.75	0.93
0	202	28.72	0.0
0	203	28.68	26.12
0	204	28.57	22.63
0	205	28.48	27.75
0	206	28.45	24.5
0	207	28.41	25.66
0	208	28.39	9.51
0	209	28.36	26.9
0	210	28.26	16.85
0	211	28.06	27.53
0	212	27.96	27.53
0	213	27.95	0.0
0	214	27.88	24.97
0	215	27.88	20.4
0	216	27.88	17.59
0	217	27.76	24.31
0	218	27.67	25.47
0	219	27.61	21.06
0	220	27.6	11.62
0	221	27.54	8.82
0	222	27.47	25.23
0	223	27.44	22.27
0	224	27.38	22.98
0	225	27.34	22.08
0	226	27.23	6.77
0	227	27.2	16.67
0	228	27.2	7.77
0	229	27.19	4.46
0	230	27.13	0.0
0	231	27.13	6.36
0	232	26.98	25.94
0	233	26.98	7.07
0	234	26.93	23.95
