clade,species,ts,te,mid,bin,nb_occ
0,109,42.64,40.45,41.545,Ypresian,4
0,101,43.56,40.65,42.105000000000004,Ypresian,0
0,98,43.71,43.46,43.585,Ypresian,1
0,96,43.74,38.77,41.255,Ypresian,1
0,95,43.92,41.7,42.81,Ypresian,1
0,93,43.99,40.18,42.085,Ypresian,0
0,90,44.35,43.23,43.79,Ypresian,1
0,86,45.53,37.99,41.760000000000005,Ypresian,3
0,84,45.74,38.54,42.14,Ypresian,2
0,83,45.79,40.95,43.370000000000005,Ypresian,1
0,80,47.32,45.84,46.58,Ypresian,0
0,102,43.25,41.24,42.245000000000005,Ypresian,0
0,76,47.85,42.57,45.21,Ypresian,1
0,75,48.21,47.1,47.655,Ypresian,0
0,72,48.48,44.39,46.435,Ypresian,2
0,79,47.49,44.87,46.18,Ypresian,0
0,103,43.2,40.19,41.695,Ypresian,5
0,51,51.8,42.02,46.91,Ypresian,1
0,70,48.99,38.29,43.64,Ypresian,0
0,56,50.61,37.94,44.275,Ypresian,1
0,57,50.59,38.53,44.56,Ypresian,6
0,60,49.98,41.59,45.785,Ypresian,1
0,49,52.15,41.3,46.724999999999994,Ypresian,0
0,45,54.5,40.37,47.435,Ypresian,3
0,62,49.94,37.29,43.614999999999995,Ypresian,0
0,44,55.48,39.69,47.584999999999994,Ypresian,0
0,68,49.2,44.64,46.92,Ypresian,0
0,43,56.13,38.95,47.540000000000006,Ypresian,6
0,69,49.14,43.05,46.095,Ypresian,2
0,63,49.84,38.78,44.31,Ypresian,0
0,53,51.2,40.13,45.665000000000006,Ypresian,0
0,111,42.43,37.21,39.82,Lutetian,0
0,107,42.94,35.98,39.459999999999994,Lutetian,2
0,106,42.99,36.05,39.519999999999996,Lutetian,2
0,108,42.66,36.42,39.54,Lutetian,0
0,104,43.11,38.2,40.655,Lutetian,1
0,139,39.3,36.51,37.905,Lutetian,1
0,113,42.03,38.74,40.385000000000005,Lutetian,2
0,114,42.02,36.59,39.30500000000001,Lutetian,6
0,147,38.79,37.98,38.385,Lutetian,0
0,122,41.12,40.51,40.815,Lutetian,0
0,123,41.07,39.1,40.085,Lutetian,0
0,145,39.01,36.56,37.785,Lutetian,0
0,127,40.71,40.31,40.510000000000005,Lutetian,2
0,137,39.49,37.08,38.285,Lutetian,1
0,128,40.7,38.17,39.435,Lutetian,1
0,129,40.7,40.22,40.46,Lutetian,2
0,112,42.29,38.48,40.385,Lutetian,2
0,115,41.8,37.92,39.86,Lutetian,0
0,94,43.97,31.76,37.865,Lutetian,1
0,89,45.06,36.86,40.96,Lutetian,5
0,77,47.85,29.86,38.855000000000004,Lutetian,3
0,74,48.29,29.69,38.99,Lutetian,1
0,87,45.48,31.21,38.345,Lutetian,1
0,88,45.24,36.33,40.785,Lutetian,0
0,78,47.83,34.04,40.935,Lutetian,1
0,91,44.35,37.78,41.065,Lutetian,2
0,81,47.25,32.08,39.665,Lutetian,1
0,71,48.93,30.88,39.905,Lutetian,0
0,65,49.55,31.93,40.739999999999995,Lutetian,0
0,97,43.71,37.79,40.75,Lutetian,0
0,99,43.67,36.53,40.1,Lutetian,0
0,92,44.32,31.57,37.945,Lutetian,0
0,140,39.23,34.18,36.705,Bartonian,1
0,161,37.04,34.72,35.879999999999995,Bartonian,0
0,172,35.9,35.04,35.47,Bartonian,3
0,144,39.07,34.98,37.025,Bartonian,2
0,157,37.24,32.79,35.015,Bartonian,2
0,148,38.64,34.96,36.8,Bartonian,2
0,146,38.96,30.68,34.82,Bartonian,0
0,159,37.07,32.12,34.595,Bartonian,3
0,166,36.38,34.6,35.49,Bartonian,1
0,171,36.02,32.4,34.21,Bartonian,0
0,150,38.34,35.78,37.06,Bartonian,0
0,169,36.2,33.53,34.865,Bartonian,1
0,153,38.16,36.11,37.135,Bartonian,2
0,156,37.32,34.11,35.715,Bartonian,0
0,136,39.89,34.48,37.185,Bartonian,3
0,160,37.07,34.44,35.754999999999995,Bartonian,3
0,135,39.99,32.35,36.17,Bartonian,4
0,38,57.69,14.89,36.29,Bartonian,1
0,164,36.67,33.94,35.305,Bartonian,7
0,117,41.6,32.48,37.04,Bartonian,0
0,134,40.03,30.85,35.44,Bartonian,1
0,119,41.28,29.1,35.19,Bartonian,1
0,120,41.21,31.4,36.305,Bartonian,9
0,186,34.62,33.98,34.3,Bartonian,3
0,116,41.71,28.98,35.345,Bartonian,2
0,179,35.34,34.12,34.730000000000004,Bartonian,1
0,100,43.65,28.91,36.28,Bartonian,1
0,82,46.72,21.93,34.325,Bartonian,1
0,131,40.36,34.31,37.335,Bartonian,1
0,132,40.33,30.4,35.364999999999995,Bartonian,5
0,219,32.34,30.06,31.200000000000003,Priabonian,0
0,192,34.08,31.36,32.72,Priabonian,0
0,191,34.09,30.85,32.47,Priabonian,0
0,214,32.67,31.81,32.24,Priabonian,1
0,193,34.04,26.06,30.049999999999997,Priabonian,0
0,209,32.92,30.02,31.47,Priabonian,0
0,203,33.34,24.71,29.025000000000002,Priabonian,0
0,208,32.94,28.0,30.47,Priabonian,2
0,198,33.63,29.76,31.695,Priabonian,0
0,201,33.41,30.55,31.979999999999997,Priabonian,0
0,207,33.04,29.8,31.42,Priabonian,1
0,205,33.22,29.57,31.395,Priabonian,1
0,202,33.38,29.69,31.535000000000004,Priabonian,0
