clade,species,ts,te,mid,bin,nb_occ
0,48,43.95,40.23,42.09,Ypresian,8
0,49,43.83,41.8,42.815,Ypresian,1
0,47,44.9,44.78,44.84,Ypresian,0
0,46,45.51,43.55,44.53,Ypresian,1
0,44,45.89,43.37,44.629999999999995,Ypresian,2
0,42,46.3,38.92,42.61,Ypresian,4
0,40,47.26,37.9,42.58,Ypresian,0
0,39,47.97,46.59,47.28,Ypresian,1
0,38,47.98,42.2,45.09,Ypresian,2
0,36,49.79,44.65,47.22,Ypresian,9
0,43,46.14,39.69,42.915,Ypresian,0
0,32,50.75,32.54,41.644999999999996,Ypresian,1
0,26,53.8,31.99,42.894999999999996,Ypresian,0
0,20,57.91,35.43,46.67,Ypresian,1
0,22,56.85,37.62,47.235,Ypresian,1
0,21,57.63,33.21,45.42,Ypresian,3
0,34,50.37,42.8,46.584999999999994,Ypresian,1
0,76,38.11,37.71,37.91,Lutetian,0
0,54,41.89,39.17,40.53,Lutetian,2
0,52,42.13,33.75,37.94,Lutetian,0
0,51,43.0,33.37,38.185,Lutetian,0
0,50,43.53,37.44,40.485,Lutetian,4
0,60,40.55,37.5,39.025,Lutetian,0
0,25,55.58,20.58,38.08,Lutetian,0
0,61,40.12,37.57,38.845,Lutetian,1
0,77,38.07,37.68,37.875,Lutetian,0
0,31,51.85,25.49,38.67,Lutetian,0
0,45,45.74,31.53,38.635000000000005,Lutetian,2
0,83,37.08,36.03,36.555,Bartonian,0
0,84,37.02,34.81,35.915000000000006,Bartonian,0
0,85,36.85,33.05,34.95,Bartonian,0
0,90,36.06,34.68,35.370000000000005,Bartonian,2
0,82,37.09,32.8,34.945,Bartonian,0
0,8,66.79,3.48,35.135000000000005,Bartonian,2
0,94,35.64,32.46,34.05,Bartonian,3
0,96,35.4,34.74,35.07,Bartonian,1
0,99,35.19,32.62,33.905,Bartonian,0
0,100,35.18,34.06,34.620000000000005,Bartonian,5
0,101,35.1,33.09,34.095,Bartonian,0
0,75,38.14,30.59,34.365,Bartonian,3
0,106,34.58,34.02,34.3,Bartonian,0
0,110,34.11,33.69,33.9,Bartonian,2
0,91,35.91,35.33,35.62,Bartonian,0
0,74,38.18,29.88,34.03,Bartonian,0
0,70,38.71,36.2,37.455,Bartonian,1
0,72,38.28,33.11,35.695,Bartonian,3
0,33,50.69,19.75,35.22,Bartonian,7
0,41,46.69,28.44,37.565,Bartonian,0
0,55,41.83,30.12,35.975,Bartonian,4
0,56,41.59,33.16,37.375,Bartonian,2
0,62,39.99,34.9,37.445,Bartonian,3
0,65,39.42,32.38,35.900000000000006,Bartonian,0
0,58,40.93,30.03,35.480000000000004,Bartonian,0
0,69,38.77,30.4,34.585,Bartonian,3
0,68,38.85,31.21,35.03,Bartonian,1
0,151,30.33,29.83,30.08,Priabonian,1
0,116,33.9,31.5,32.7,Priabonian,2
0,115,33.91,33.16,33.535,Priabonian,3
0,118,33.4,25.71,29.555,Priabonian,1
0,120,33.35,25.95,29.65,Priabonian,0
0,121,33.33,27.63,30.479999999999997,Priabonian,0
0,122,33.3,27.24,30.269999999999996,Priabonian,0
0,123,33.24,30.06,31.65,Priabonian,0
0,124,33.23,32.25,32.739999999999995,Priabonian,0
0,125,33.09,25.99,29.54,Priabonian,0
0,180,28.33,28.2,28.265,Priabonian,0
0,144,30.94,26.24,28.59,Priabonian,0
0,142,31.17,28.09,29.630000000000003,Priabonian,0
0,126,32.89,28.69,30.79,Priabonian,1
0,175,28.5,28.49,28.494999999999997,Priabonian,1
0,130,32.37,24.62,28.494999999999997,Priabonian,3
0,145,30.87,26.91,28.89,Priabonian,0
0,131,32.25,29.27,30.759999999999998,Priabonian,2
0,166,29.42,27.57,28.495,Priabonian,0
0,139,31.42,24.88,28.15,Priabonian,0
0,133,31.99,27.77,29.88,Priabonian,0
0,134,31.8,31.07,31.435000000000002,Priabonian,0
0,135,31.74,24.76,28.25,Priabonian,1
0,136,31.71,30.67,31.19,Priabonian,1
0,163,29.58,28.59,29.085,Priabonian,0
0,137,31.66,27.52,29.59,Priabonian,0
0,129,32.61,31.4,32.004999999999995,Priabonian,1
0,114,33.95,22.05,28.0,Priabonian,0
0,153,30.15,29.56,29.854999999999997,Priabonian,0
0,112,34.08,32.15,33.114999999999995,Priabonian,1
0,66,39.1,26.05,32.575,Priabonian,0
0,73,38.25,28.51,33.38,Priabonian,0
0,78,38.01,24.41,31.21,Priabonian,0
0,63,39.91,27.35,33.629999999999995,Priabonian,0
0,79,38.0,25.85,31.925,Priabonian,0
0,59,40.68,17.37,29.025,Priabonian,0
