clade	species	ts	te
0	1	100.0	56.99
0	2	96.85	90.34
0	3	94.34	92.46
0	4	94.01	88.69
0	5	72.41	63.24
0	6	71.05	59.62
0	7	68.63	68.33
0	8	64.98	53.26
0	9	64.85	27.55
0	10	64.81	62.73
0	11	64.66	59.11
0	12	64.19	56.37
0	13	63.49	55.93
0	14	63.34	20.87
0	15	63.28	55.42
0	16	62.58	60.99
0	17	61.96	55.19
0	18	61.8	51.69
0	19	60.74	58.97
0	20	60.2	51.68
0	21	59.74	57.36
0	22	58.53	51.09
0	23	58.48	54.95
0	24	57.83	52.06
0	25	56.9	49.0
0	26	56.83	54.11
0	27	56.82	55.57
0	28	56.67	42.5
0	29	56.43	55.45
0	30	55.82	51.94
0	31	54.43	32.73
0	32	53.85	48.65
0	33	53.55	47.44
0	34	53.55	48.32
0	35	53.47	47.79
0	36	53.01	40.43
0	37	52.87	30.58
0	38	52.64	49.32
0	39	52.53	52.49
0	40	51.84	24.42
0	41	51.72	50.62
0	42	51.21	46.78
0	43	51.09	48.83
0	44	50.67	41.61
0	45	50.65	40.27
0	46	50.6	25.03
0	47	49.96	44.47
0	48	49.64	47.43
0	49	49.62	38.57
0	50	49.37	46.7
0	51	49.35	47.8
0	52	49.11	24.21
0	53	48.35	47.31
0	54	48.06	44.95
0	55	48.01	44.88
0	56	47.78	37.14
0	57	47.46	46.87
0	58	46.08	31.43
0	59	45.77	32.16
0	60	45.43	26.4
0	61	45.2	42.54
0	62	44.76	38.33
0	63	44.53	41.84
0	64	43.95	42.35
0	65	43.93	40.63
0	66	43.81	41.25
0	67	43.38	14.36
0	68	43.26	9.53
0	69	42.96	35.32
0	70	42.89	42.79
0	71	42.34	40.35
0	72	42.21	41.23
0	73	41.12	30.18
0	74	40.86	37.55
0	75	40.74	40.25
0	76	40.68	38.15
0	77	40.46	24.97
0	78	40.46	40.26
0	79	40.17	37.54
0	80	40.15	33.86
0	81	40.07	30.29
0	82	39.19	35.77
0	83	39.18	36.41
0	84	38.91	36.91
0	85	38.75	34.16
0	86	38.57	32.1
0	87	38.55	36.37
0	88	38.54	36.99
0	89	38.49	32.97
0	90	38.39	18.8
0	91	38.37	13.1
0	92	38.34	27.43
0	93	38.3	14.5
0	94	38.26	27.34
0	95	38.21	35.79
0	96	38.2	15.3
0	97	38.1	20.36
0	98	38.1	34.21
0	99	37.54	19.24
0	100	37.48	37.26
0	101	37.48	35.36
0	102	37.27	24.34
0	103	37.22	36.96
0	104	37.11	32.54
0	105	37.06	33.11
