clade,species,ts,te,mid,bin,nb_occ
0,30,67.32,20.0,43.66,Ypresian,1
0,89,49.41,36.57,42.989999999999995,Ypresian,1
0,90,49.29,44.39,46.84,Ypresian,0
0,91,48.99,34.82,41.905,Ypresian,8
0,95,47.97,40.73,44.349999999999994,Ypresian,1
0,96,47.77,45.31,46.540000000000006,Ypresian,5
0,97,47.39,35.03,41.21,Ypresian,0
0,98,47.34,47.09,47.215,Ypresian,1
0,109,44.93,42.74,43.835,Ypresian,0
0,112,43.77,40.63,42.2,Ypresian,1
0,101,46.81,45.03,45.92,Ypresian,0
0,102,46.42,36.02,41.22,Ypresian,7
0,103,46.23,37.11,41.67,Ypresian,2
0,104,45.98,40.55,43.265,Ypresian,0
0,105,45.58,44.09,44.835,Ypresian,3
0,106,45.36,40.54,42.95,Ypresian,0
0,108,44.96,41.04,43.0,Ypresian,0
0,100,47.05,39.22,43.135,Ypresian,2
0,83,50.0,42.49,46.245000000000005,Ypresian,1
0,110,44.71,43.49,44.1,Ypresian,0
0,80,50.37,42.75,46.56,Ypresian,0
0,39,62.39,30.31,46.35,Ypresian,1
0,116,42.87,41.42,42.144999999999996,Ypresian,0
0,115,42.91,42.65,42.78,Ypresian,1
0,51,57.55,35.67,46.61,Ypresian,1
0,55,55.12,32.15,43.635,Ypresian,0
0,56,55.08,28.63,41.855,Ypresian,2
0,59,54.14,29.21,41.675,Ypresian,3
0,82,50.1,43.66,46.879999999999995,Ypresian,0
0,61,53.52,34.23,43.875,Ypresian,1
0,65,52.41,37.8,45.105,Ypresian,3
0,74,51.58,34.81,43.195,Ypresian,1
0,75,51.45,43.32,47.385000000000005,Ypresian,0
0,76,51.11,38.19,44.65,Ypresian,7
0,77,51.06,42.76,46.91,Ypresian,3
0,78,50.89,41.8,46.345,Ypresian,1
0,79,50.67,39.64,45.155,Ypresian,0
0,62,52.77,40.8,46.785,Ypresian,3
0,127,41.46,39.89,40.675,Lutetian,1
0,129,41.32,40.87,41.095,Lutetian,0
0,123,42.46,33.9,38.18,Lutetian,1
0,133,40.66,40.2,40.43,Lutetian,0
0,131,41.02,34.75,37.885000000000005,Lutetian,1
0,122,42.48,38.67,40.575,Lutetian,2
0,138,39.79,39.67,39.730000000000004,Lutetian,4
0,139,39.51,38.51,39.01,Lutetian,0
0,142,39.22,37.13,38.175,Lutetian,0
0,130,41.13,35.98,38.555,Lutetian,3
0,121,42.51,34.62,38.565,Lutetian,2
