clade	species	ts	te
0	1	100.0	96.12
0	2	96.55	79.91
0	3	89.81	77.71
0	4	87.61	77.16
0	5	86.47	82.95
0	6	85.63	76.23
0	7	82.13	72.71
0	8	81.26	75.14
0	9	80.35	75.41
0	10	79.99	62.94
0	11	79.68	74.98
0	12	79.56	74.25
0	13	78.99	74.52
0	14	76.92	69.24
0	15	75.78	69.35
0	16	75.46	65.51
0	17	74.83	72.52
0	18	73.53	55.12
0	19	73.46	71.85
0	20	73.08	67.71
0	21	73.02	70.32
0	22	72.72	63.17
0	23	72.66	55.48
0	24	72.56	68.84
0	25	69.62	68.39
0	26	69.08	66.88
0	27	68.59	43.98
0	28	68.26	51.75
0	29	67.36	59.6
0	30	66.2	63.86
0	31	65.94	60.27
0	32	64.32	41.55
0	33	64.15	41.58
0	34	63.5	58.32
0	35	63.14	51.84
0	36	62.82	61.94
0	37	62.5	61.35
0	38	62.48	57.98
0	39	61.75	52.25
0	40	61.28	58.28
0	41	61.11	59.85
0	42	60.69	52.99
0	43	60.52	58.9
0	44	60.43	58.55
0	45	60.3	55.33
0	46	60.03	44.43
0	47	59.7	56.51
0	48	59.65	59.48
0	49	59.63	57.0
0	50	59.51	55.77
0	51	58.85	50.03
0	52	58.58	56.41
0	53	58.44	47.57
0	54	57.52	57.24
0	55	56.93	54.99
0	56	56.66	36.24
0	57	56.42	51.4
0	58	56.38	50.75
0	59	56.26	51.94
0	60	55.38	52.89
0	61	55.17	43.11
0	62	54.97	47.31
0	63	54.62	31.87
0	64	54.52	45.22
0	65	54.39	10.42
0	66	54.01	50.92
0	67	53.97	51.87
0	68	53.89	43.29
0	69	53.87	49.24
0	70	53.65	29.91
0	71	53.5	52.91
0	72	53.32	52.99
0	73	53.28	46.23
0	74	52.89	39.51
0	75	52.79	38.93
0	76	52.48	46.62
0	77	52.35	52.12
0	78	52.33	52.18
0	79	51.93	42.53
0	80	51.89	36.04
0	81	51.56	50.45
0	82	51.52	47.85
0	83	51.34	49.06
0	84	51.26	50.28
0	85	50.98	41.74
0	86	50.64	37.12
0	87	50.44	47.45
0	88	50.36	38.76
0	89	50.33	49.11
0	90	50.33	40.03
0	91	50.25	45.66
0	92	50.21	49.03
0	93	49.8	43.54
0	94	49.79	31.87
0	95	49.43	45.14
0	96	49.29	32.39
0	97	48.66	48.62
0	98	48.48	43.99
0	99	48.39	47.83
0	100	48.2	46.22
0	101	47.98	47.59
0	102	47.94	43.31
0	103	47.29	43.37
0	104	47.01	38.16
0	105	46.95	45.48
0	106	46.69	26.91
0	107	46.62	35.16
0	108	46.3	45.67
0	109	46.15	29.39
0	110	46.06	5.49
0	111	46.05	45.74
0	112	45.52	0.0
0	113	45.47	43.03
0	114	45.43	24.55
0	115	45.31	35.55
0	116	45.17	37.14
0	117	45.12	32.22
0	118	44.9	44.63
0	119	44.88	43.29
0	120	44.83	44.2
0	121	44.82	33.98
0	122	44.8	33.57
0	123	44.75	19.96
0	124	44.7	42.29
0	125	44.65	40.78
0	126	44.63	11.51
0	127	44.56	43.97
0	128	44.24	42.63
0	129	44.15	33.24
0	130	43.81	42.86
0	131	43.71	20.88
0	132	43.67	39.62
0	133	43.49	36.28
0	134	43.48	27.1
0	135	43.43	41.31
0	136	43.32	34.95
0	137	43.24	41.84
0	138	43.01	41.61
0	139	42.72	39.48
0	140	42.65	26.91
0	141	42.36	39.59
0	142	42.26	34.52
0	143	42.24	20.1
0	144	41.4	27.73
0	145	41.2	32.4
0	146	40.94	29.22
0	147	40.9	26.17
0	148	40.88	35.02
0	149	40.82	40.32
0	150	40.67	39.9
0	151	40.63	38.91
0	152	40.43	38.24
0	153	40.08	38.51
0	154	39.98	24.34
0	155	39.87	39.09
0	156	39.68	16.62
0	157	39.51	25.13
0	158	39.39	35.07
0	159	39.37	23.51
0	160	39.33	35.39
0	161	39.26	39.16
0	162	39.21	34.8
0	163	39.1	35.6
0	164	39.06	16.69
0	165	38.97	0.0
0	166	38.68	37.78
0	167	38.6	23.07
0	168	38.57	38.09
0	169	38.5	10.5
0	170	38.26	9.98
0	171	38.22	21.4
0	172	38.15	37.77
0	173	38.02	31.36
0	174	37.96	27.55
0	175	37.87	36.9
0	176	37.87	33.42
0	177	37.83	36.03
0	178	37.8	30.52
0	179	37.71	22.15
0	180	37.63	25.36
0	181	37.56	17.0
0	182	37.52	34.09
0	183	37.49	28.96
0	184	37.48	26.06
0	185	37.46	17.15
0	186	37.25	31.98
0	187	37.16	7.19
0	188	37.07	30.91
0	189	36.98	34.05
0	190	36.93	35.32
0	191	36.9	34.54
0	192	36.81	20.37
0	193	36.73	22.76
0	194	36.67	24.01
0	195	36.66	32.43
0	196	36.5	17.12
0	197	36.33	29.77
0	198	36.29	33.55
0	199	36.26	26.73
0	200	36.25	35.85
0	201	36.12	4.73
0	202	36.0	35.89
0	203	35.97	32.47
0	204	35.92	32.11
0	205	35.67	30.75
0	206	35.23	15.9
0	207	35.12	34.09
0	208	34.99	0.0
0	209	34.89	25.69
0	210	34.85	30.24
0	211	34.75	17.23
0	212	34.72	31.77
0	213	34.37	12.85
0	214	34.36	33.69
0	215	34.2	29.88
0	216	33.99	26.92
0	217	33.98	30.59
0	218	33.89	26.59
0	219	33.81	25.42
0	220	33.8	26.51
0	221	33.75	13.33
0	222	33.7	26.36
0	223	33.69	33.4
0	224	33.55	15.6
0	225	33.45	30.59
0	226	33.3	25.26
0	227	33.23	25.63
0	228	33.21	25.3
0	229	33.12	21.62
0	230	33.09	17.15
0	231	33.02	27.55
0	232	32.96	20.88
0	233	32.95	24.52
0	234	32.82	17.93
0	235	32.8	25.78
0	236	32.78	31.22
0	237	32.59	31.21
0	238	32.46	21.65
0	239	32.33	22.8
0	240	32.28	28.23
0	241	32.23	28.73
0	242	32.21	13.73
0	243	32.18	18.49
0	244	32.17	12.32
0	245	32.14	24.7
0	246	31.98	21.71
0	247	31.96	30.46
0	248	31.94	22.11
0	249	31.82	20.22
0	250	31.73	19.66
0	251	31.65	23.3
0	252	31.63	29.24
0	253	31.48	12.0
0	254	31.41	19.15
0	255	31.32	4.78
0	256	31.26	27.25
0	257	31.18	0.0
0	258	31.07	22.81
0	259	30.95	24.99
0	260	30.93	27.9
0	261	30.91	28.42
