clade	species	ts	te
0	1	100.0	97.47
0	2	99.38	91.8
0	3	98.63	86.88
0	4	97.65	94.6
0	5	96.28	90.93
0	6	94.84	84.74
0	7	94.31	86.59
0	8	87.07	49.97
0	9	81.24	66.78
0	10	76.68	57.07
0	11	76.55	76.41
0	12	75.34	70.76
0	13	74.48	70.23
0	14	74.29	74.27
0	15	73.75	71.98
0	16	73.6	66.0
0	17	72.46	72.28
0	18	72.34	67.81
0	19	72.12	29.96
0	20	71.87	57.59
0	21	71.77	70.85
0	22	71.67	58.29
0	23	71.12	69.31
0	24	70.88	66.11
0	25	70.67	65.83
0	26	70.34	54.88
0	27	69.89	54.8
0	28	68.73	57.54
0	29	68.46	65.71
0	30	67.96	67.49
0	31	67.52	66.56
0	32	67.48	38.9
0	33	66.89	64.58
0	34	66.74	59.92
0	35	66.62	61.12
0	36	66.15	36.36
0	37	65.88	64.37
0	38	63.06	55.85
0	39	62.36	62.0
0	40	60.98	6.88
0	41	60.92	22.65
0	42	60.58	54.78
0	43	60.24	58.93
0	44	59.24	58.85
0	45	59.21	54.82
0	46	57.65	51.47
0	47	57.22	50.85
0	48	56.89	41.81
0	49	56.77	54.03
0	50	55.98	32.79
0	51	55.0	50.91
0	52	54.94	5.53
0	53	54.77	46.14
0	54	54.65	50.55
0	55	54.59	51.59
0	56	53.69	42.4
0	57	53.14	47.53
0	58	52.61	30.23
0	59	52.36	42.2
0	60	51.63	35.33
0	61	51.49	28.14
0	62	51.29	51.17
0	63	50.25	30.11
0	64	50.25	49.26
0	65	50.02	37.84
0	66	49.54	44.3
0	67	48.65	45.71
0	68	48.37	37.81
0	69	47.98	45.39
0	70	47.79	16.84
0	71	47.61	43.43
0	72	47.29	41.1
0	73	46.92	34.8
0	74	46.82	44.8
0	75	46.71	41.75
0	76	46.38	37.99
0	77	45.92	24.98
0	78	45.64	40.98
0	79	45.33	44.77
0	80	45.24	21.46
0	81	45.12	43.93
0	82	44.86	40.2
0	83	44.45	36.66
0	84	44.4	40.39
0	85	44.39	23.07
0	86	44.32	40.4
0	87	44.29	18.17
0	88	44.18	33.76
0	89	44.01	34.32
0	90	43.88	38.99
0	91	43.84	37.3
0	92	43.59	29.13
0	93	43.58	38.29
0	94	43.4	36.37
0	95	43.01	41.92
0	96	42.81	41.16
0	97	42.79	38.04
0	98	42.72	17.18
0	99	42.59	24.83
0	100	42.58	23.84
0	101	42.53	22.62
0	102	42.39	42.07
0	103	42.36	28.11
0	104	42.36	37.4
0	105	42.31	24.0
0	106	42.26	35.39
0	107	42.24	41.45
0	108	42.23	26.9
0	109	42.21	36.28
0	110	42.1	35.83
0	111	42.03	23.92
0	112	41.86	32.17
