clade	species	ts	te
0	1	100.0	85.45
0	2	90.86	68.79
0	3	81.76	57.49
0	4	74.92	68.77
0	5	74.11	51.18
0	6	73.85	66.45
0	7	71.71	67.97
0	8	66.52	40.59
0	9	66.24	57.59
0	10	66.0	65.62
0	11	65.02	62.05
0	12	64.61	39.44
0	13	62.99	41.2
0	14	62.8	56.76
0	15	62.7	0.61
0	16	60.79	54.47
0	17	58.39	46.66
0	18	58.17	51.84
0	19	55.41	49.87
0	20	55.01	47.17
0	21	54.87	17.72
0	22	53.91	41.79
0	23	52.82	45.43
0	24	52.77	40.79
0	25	51.75	40.92
0	26	51.72	49.92
0	27	50.8	46.37
0	28	49.96	49.91
0	29	49.75	33.72
0	30	49.4	41.27
0	31	47.87	43.31
0	32	47.37	47.28
0	33	47.16	38.49
0	34	47.16	43.69
0	35	46.31	20.81
0	36	46.09	7.87
0	37	45.96	44.17
0	38	45.88	37.16
0	39	45.6	19.54
0	40	45.54	44.09
0	41	45.17	29.56
0	42	45.1	42.87
0	43	44.94	33.5
0	44	44.84	26.07
0	45	44.66	37.58
0	46	44.53	31.35
0	47	44.51	33.77
0	48	43.76	32.94
0	49	43.69	36.34
0	50	43.61	37.74
0	51	43.35	32.51
0	52	43.27	19.02
0	53	42.83	32.89
0	54	42.79	37.56
0	55	42.73	21.51
0	56	42.72	32.23
0	57	42.71	42.21
0	58	42.68	34.67
0	59	42.66	42.59
0	60	42.5	39.86
0	61	42.45	41.32
0	62	42.28	16.57
0	63	41.89	33.29
0	64	41.68	38.55
0	65	41.57	37.14
0	66	41.32	37.59
0	67	40.88	38.43
0	68	40.86	17.52
0	69	40.69	33.32
0	70	40.57	40.31
0	71	40.49	30.57
0	72	39.76	37.05
0	73	39.75	24.44
0	74	39.64	37.02
0	75	39.62	37.95
0	76	39.5	31.61
0	77	39.27	32.88
0	78	39.25	29.15
0	79	39.19	38.89
0	80	38.91	32.15
0	81	38.89	34.59
0	82	38.85	30.89
0	83	38.81	20.09
0	84	38.57	24.91
0	85	38.47	35.62
0	86	38.46	28.59
0	87	38.25	24.53
0	88	38.23	36.68
0	89	38.07	30.08
0	90	37.89	29.38
0	91	37.75	25.68
0	92	37.5	0.69
0	93	37.42	34.04
0	94	37.31	32.5
0	95	37.21	14.8
0	96	37.18	36.66
0	97	37.17	29.67
0	98	37.17	34.35
0	99	37.11	32.54
0	100	37.1	18.48
0	101	37.03	23.55
0	102	36.78	31.88
0	103	36.54	32.58
0	104	36.52	31.74
0	105	36.48	31.84
0	106	36.44	17.94
0	107	36.43	2.54
0	108	36.39	33.22
0	109	36.28	32.68
0	110	36.25	0.0
0	111	36.17	27.31
