clade	species	ts	te
0	1	100.0	81.11
0	2	97.84	89.95
0	3	94.6	78.09
0	4	94.1	73.89
0	5	90.67	88.29
0	6	86.21	84.83
0	7	84.58	84.44
0	8	81.7	79.77
0	9	81.35	60.59
0	10	79.81	58.57
0	11	76.25	70.3
0	12	74.86	60.36
0	13	74.26	62.13
0	14	73.62	53.34
0	15	73.11	68.58
0	16	72.94	72.86
0	17	72.85	68.93
0	18	69.65	43.61
0	19	68.72	68.46
0	20	67.52	59.05
0	21	66.45	45.02
0	22	63.92	56.72
0	23	63.46	61.77
0	24	63.36	60.27
0	25	63.01	62.78
0	26	62.68	54.82
0	27	62.11	20.56
0	28	62.0	61.78
0	29	61.85	51.59
0	30	60.72	47.87
0	31	60.71	58.12
0	32	60.4	59.37
0	33	58.74	35.04
0	34	58.43	55.84
0	35	58.15	39.78
0	36	57.28	43.01
0	37	56.16	38.04
0	38	55.73	45.07
0	39	53.97	47.14
0	40	52.96	50.56
0	41	52.42	51.53
0	42	52.3	19.55
0	43	52.17	49.34
0	44	51.51	47.29
0	45	51.49	49.56
0	46	51.33	47.82
0	47	51.15	39.95
0	48	49.85	45.71
0	49	49.71	46.36
0	50	49.33	38.46
0	51	49.22	38.33
0	52	49.14	31.54
0	53	48.62	35.82
0	54	47.45	34.99
0	55	47.42	38.22
0	56	47.01	36.41
0	57	46.24	43.29
0	58	45.23	34.45
0	59	45.16	44.09
0	60	45.09	42.97
0	61	44.95	39.75
0	62	44.73	37.03
0	63	44.5	44.26
0	64	44.23	31.54
0	65	44.17	21.83
0	66	44.16	40.24
0	67	43.8	42.9
0	68	43.78	32.53
0	69	43.73	42.07
0	70	43.54	38.05
0	71	43.38	42.93
0	72	43.36	3.52
0	73	43.22	37.55
0	74	42.64	37.68
0	75	42.56	39.68
0	76	41.84	41.73
0	77	41.82	27.31
0	78	41.72	39.78
0	79	41.2	21.61
0	80	41.06	34.83
0	81	40.89	36.32
0	82	40.58	22.17
0	83	40.57	33.95
0	84	40.52	32.18
0	85	40.44	29.83
0	86	40.3	37.84
0	87	40.21	35.34
0	88	40.05	19.98
0	89	39.69	36.09
0	90	39.42	31.41
0	91	39.38	0.0
0	92	39.32	38.32
0	93	38.71	26.54
0	94	38.61	31.73
0	95	37.47	34.4
0	96	37.42	34.32
0	97	37.22	21.39
0	98	37.21	30.56
0	99	37.15	26.08
0	100	37.03	17.44
0	101	36.91	32.51
0	102	36.88	36.33
0	103	36.68	17.62
0	104	36.08	35.28
0	105	35.93	20.56
0	106	35.68	20.49
0	107	35.61	0.0
0	108	35.56	35.55
0	109	35.37	26.44
0	110	35.08	31.91
0	111	34.99	19.38
0	112	34.93	32.37
0	113	34.91	15.78
0	114	34.83	28.19
0	115	34.54	30.75
0	116	34.34	25.39
0	117	34.17	28.77
0	118	33.75	33.73
0	119	33.64	32.66
0	120	33.62	31.09
0	121	33.34	19.52
0	122	33.31	0.0
0	123	33.3	17.49
0	124	32.99	29.25
0	125	32.84	12.49
0	126	32.72	10.87
0	127	32.51	23.93
0	128	32.25	23.59
0	129	32.12	28.31
0	130	31.98	30.7
0	131	31.75	28.86
0	132	31.45	21.69
0	133	31.41	31.37
0	134	31.34	30.46
0	135	31.24	27.12
0	136	31.2	30.92
0	137	31.12	19.7
0	138	31.0	16.6
0	139	30.45	12.36
0	140	30.44	28.56
0	141	30.24	27.36
0	142	30.12	29.78
0	143	30.04	25.7
0	144	29.46	25.47
0	145	29.43	10.72
0	146	29.31	26.02
0	147	29.16	0.0
0	148	29.15	27.64
0	149	29.14	18.71
0	150	28.99	16.59
0	151	28.98	19.08
0	152	28.91	26.6
0	153	28.91	26.43
0	154	28.89	16.82
0	155	28.81	7.59
0	156	28.78	26.96
0	157	28.77	2.03
0	158	28.48	17.22
0	159	28.29	0.0
0	160	28.27	17.77
0	161	28.24	12.48
0	162	28.19	25.98
0	163	27.98	5.49
0	164	27.78	0.0
0	165	27.53	20.47
0	166	27.51	21.99
0	167	27.48	19.01
0	168	27.33	19.79
0	169	27.04	22.88
0	170	27.01	23.17
0	171	26.96	12.43
0	172	26.96	16.16
0	173	26.94	19.57
0	174	26.78	20.76
0	175	26.75	0.0
0	176	26.65	12.27
0	177	26.48	25.99
0	178	26.4	0.0
0	179	26.35	24.53
0	180	26.19	25.11
0	181	26.15	25.42
0	182	26.1	25.62
0	183	25.95	8.98
0	184	25.92	1.12
0	185	25.88	15.63
0	186	25.84	14.04
0	187	25.82	17.31
0	188	25.79	20.4
0	189	25.52	2.62
0	190	25.47	9.77
0	191	25.47	20.27
0	192	25.47	16.89
0	193	25.23	4.72
0	194	25.21	0.0
0	195	25.2	15.4
0	196	25.16	17.56
0	197	25.15	11.97
0	198	25.13	23.58
0	199	25.13	24.15
0	200	24.92	16.18
0	201	24.88	21.57
0	202	24.87	23.71
0	203	24.84	22.64
0	204	24.75	8.31
0	205	24.74	23.91
0	206	24.7	0.0
0	207	24.68	0.0
0	208	24.62	0.0
0	209	24.61	7.48
0	210	24.59	0.0
0	211	24.59	21.86
0	212	24.55	13.83
0	213	24.45	4.23
0	214	24.39	17.88
0	215	24.38	19.71
0	216	24.35	15.86
0	217	24.32	17.94
0	218	24.24	13.6
0	219	24.23	21.91
0	220	24.2	16.19
0	221	24.18	20.69
0	222	24.15	11.49
0	223	23.97	19.02
0	224	23.83	20.89
0	225	23.77	10.9
0	226	23.72	0.0
0	227	23.64	0.0
0	228	23.59	21.13
0	229	23.45	15.41
0	230	23.45	0.0
0	231	23.41	0.0
0	232	23.41	11.75
0	233	23.4	20.73
0	234	23.2	15.35
0	235	23.15	20.57
0	236	23.08	19.01
0	237	23.06	2.01
0	238	23.05	18.67
0	239	22.98	15.45
0	240	22.93	13.24
0	241	22.91	21.21
0	242	22.9	14.34
0	243	22.86	20.18
0	244	22.86	0.32
0	245	22.81	19.63
0	246	22.68	14.82
0	247	22.64	19.06
0	248	22.61	19.45
0	249	22.45	9.19
0	250	22.42	15.71
0	251	22.4	21.5
0	252	22.38	12.76
0	253	22.31	18.17
0	254	22.29	8.11
0	255	22.25	19.89
