clade,species,ts,te,mid,bin,nb_occ
0,33,55.41,39.74,47.575,Ypresian,0
0,68,41.39,41.37,41.379999999999995,Ypresian,2
0,66,43.26,42.99,43.125,Ypresian,6
0,63,43.55,42.15,42.849999999999994,Ypresian,2
0,61,44.37,39.71,42.04,Ypresian,2
0,58,44.9,42.81,43.855000000000004,Ypresian,0
0,57,45.37,39.83,42.599999999999994,Ypresian,1
0,55,45.45,41.54,43.495000000000005,Ypresian,0
0,54,45.58,40.31,42.945,Ypresian,1
0,53,45.84,41.99,43.915000000000006,Ypresian,3
0,52,46.03,40.4,43.215,Ypresian,0
0,64,43.44,39.2,41.32,Ypresian,0
0,39,51.83,37.36,44.595,Ypresian,0
0,48,47.47,43.88,45.675,Ypresian,1
0,47,47.48,46.47,46.974999999999994,Ypresian,0
0,46,47.88,37.55,42.715,Ypresian,1
0,45,48.07,45.35,46.71,Ypresian,0
0,44,48.16,46.22,47.19,Ypresian,1
0,49,47.45,46.19,46.82,Ypresian,1
0,40,50.35,41.93,46.14,Ypresian,0
0,73,39.4,36.36,37.879999999999995,Lutetian,1
0,38,52.05,29.91,40.98,Lutetian,0
0,67,42.19,36.99,39.59,Lutetian,6
0,65,43.27,37.46,40.365,Lutetian,3
0,71,40.63,35.82,38.225,Lutetian,4
0,59,44.52,34.64,39.58,Lutetian,2
0,43,48.16,33.88,41.019999999999996,Lutetian,1
0,56,45.45,32.76,39.105000000000004,Lutetian,0
0,51,46.19,33.6,39.894999999999996,Lutetian,2
0,99,35.6,32.89,34.245000000000005,Bartonian,4
0,95,36.15,35.84,35.995000000000005,Bartonian,1
0,88,37.08,35.17,36.125,Bartonian,0
0,78,38.08,30.5,34.29,Bartonian,0
0,84,37.23,30.98,34.105,Bartonian,3
0,92,36.37,34.92,35.644999999999996,Bartonian,2
0,69,41.06,31.26,36.160000000000004,Bartonian,0
0,96,36.14,34.63,35.385000000000005,Bartonian,1
0,91,36.56,33.94,35.25,Bartonian,2
0,62,43.72,28.42,36.07,Bartonian,1
0,42,49.26,22.43,35.845,Bartonian,1
0,90,36.59,35.69,36.14,Bartonian,3
0,89,36.81,31.99,34.4,Bartonian,4
0,83,37.43,31.05,34.24,Bartonian,0
0,129,32.07,26.37,29.22,Priabonian,0
0,128,32.21,32.01,32.11,Priabonian,1
0,115,33.99,26.67,30.330000000000002,Priabonian,0
0,125,32.53,32.46,32.495000000000005,Priabonian,0
0,123,32.69,30.67,31.68,Priabonian,0
0,122,32.74,31.05,31.895000000000003,Priabonian,0
0,121,32.85,23.17,28.01,Priabonian,0
0,120,32.92,31.34,32.13,Priabonian,0
0,116,33.86,26.37,30.115000000000002,Priabonian,0
0,126,32.29,27.57,29.93,Priabonian,0
0,118,33.2,25.29,29.245,Priabonian,0
0,155,30.48,29.99,30.235,Priabonian,0
0,132,32.05,23.71,27.88,Priabonian,1
0,137,31.96,25.11,28.535,Priabonian,2
0,138,31.8,31.2,31.5,Priabonian,1
0,141,31.33,29.31,30.32,Priabonian,0
0,146,31.14,28.09,29.615000000000002,Priabonian,0
0,148,30.94,27.0,28.97,Priabonian,0
0,149,30.88,27.68,29.28,Priabonian,0
0,151,30.78,28.58,29.68,Priabonian,0
0,152,30.65,27.71,29.18,Priabonian,0
0,114,34.13,31.81,32.97,Priabonian,0
0,156,30.39,25.64,28.015,Priabonian,0
0,157,30.34,25.99,28.165,Priabonian,0
0,172,28.93,26.99,27.96,Priabonian,0
0,131,32.05,25.22,28.634999999999998,Priabonian,1
0,113,34.26,30.61,32.435,Priabonian,0
0,171,29.05,27.61,28.33,Priabonian,0
0,111,34.58,31.05,32.815,Priabonian,0
0,50,46.34,16.16,31.25,Priabonian,0
0,60,44.39,22.59,33.49,Priabonian,0
0,72,40.41,26.4,33.405,Priabonian,1
0,74,39.34,23.56,31.450000000000003,Priabonian,1
0,76,38.16,24.63,31.394999999999996,Priabonian,0
0,77,38.11,28.35,33.230000000000004,Priabonian,0
0,79,37.79,24.76,31.275,Priabonian,0
0,80,37.68,29.72,33.7,Priabonian,1
0,85,37.22,27.74,32.48,Priabonian,0
0,86,37.17,29.44,33.305,Priabonian,5
0,98,35.6,29.86,32.730000000000004,Priabonian,0
0,81,37.58,27.61,32.595,Priabonian,2
0,164,29.91,28.12,29.015,Priabonian,0
0,106,34.84,22.16,28.5,Priabonian,0
0,104,35.06,32.42,33.74,Priabonian,0
0,102,35.23,29.55,32.39,Priabonian,0
0,108,34.73,27.91,31.32,Priabonian,1
0,107,34.75,31.24,32.995,Priabonian,1
0,105,34.86,30.57,32.715,Priabonian,0
0,103,35.15,25.99,30.57,Priabonian,1
0,210,26.01,21.93,23.97,Rupelian,0
0,183,28.15,23.01,25.58,Rupelian,0
0,233,24.47,23.33,23.9,Rupelian,1
0,212,25.87,22.69,24.28,Rupelian,0
0,179,28.3,22.36,25.33,Rupelian,5
0,246,23.38,23.09,23.235,Rupelian,0
0,177,28.4,19.95,24.174999999999997,Rupelian,2
0,176,28.54,25.8,27.17,Rupelian,0
0,175,28.65,17.7,23.174999999999997,Rupelian,0
0,173,28.86,22.45,25.655,Rupelian,3
0,219,25.32,24.8,25.060000000000002,Rupelian,1
0,182,28.27,26.16,27.215,Rupelian,2
0,211,25.9,22.24,24.07,Rupelian,0
0,188,27.8,22.83,25.314999999999998,Rupelian,3
0,190,27.74,23.71,25.725,Rupelian,0
0,191,27.61,18.46,23.035,Rupelian,1
0,193,27.5,25.08,26.29,Rupelian,0
0,197,27.31,24.48,25.895,Rupelian,0
0,215,25.62,23.23,24.425,Rupelian,3
0,199,27.08,18.99,23.034999999999997,Rupelian,2
0,202,26.49,21.97,24.229999999999997,Rupelian,2
0,203,26.49,24.24,25.365,Rupelian,3
