clade,species,ts,te,mid,bin,nb_occ
0,36,54.37,39.23,46.8,Ypresian,10
0,71,47.82,47.41,47.614999999999995,Ypresian,6
0,73,47.09,38.47,42.78,Ypresian,0
0,74,46.98,46.39,46.685,Ypresian,0
0,104,43.71,42.78,43.245000000000005,Ypresian,2
0,77,46.75,38.82,42.785,Ypresian,0
0,78,46.51,44.79,45.65,Ypresian,0
0,79,46.45,39.15,42.8,Ypresian,1
0,80,46.32,41.94,44.129999999999995,Ypresian,1
0,83,45.45,44.89,45.17,Ypresian,2
0,86,45.17,43.33,44.25,Ypresian,0
0,89,44.95,44.45,44.7,Ypresian,0
0,90,44.81,44.31,44.56,Ypresian,3
0,95,44.54,42.9,43.72,Ypresian,0
0,96,44.3,39.88,42.09,Ypresian,1
0,115,42.1,40.86,41.480000000000004,Ypresian,5
0,98,44.24,44.2,44.22,Ypresian,3
0,114,42.1,41.23,41.665,Ypresian,5
0,100,44.15,39.55,41.849999999999994,Ypresian,9
0,103,43.86,42.46,43.16,Ypresian,1
0,70,47.96,42.33,45.144999999999996,Ypresian,1
0,68,48.13,35.21,41.67,Ypresian,0
0,75,46.93,40.82,43.875,Ypresian,0
0,105,43.43,41.82,42.625,Ypresian,4
0,48,52.16,34.28,43.22,Ypresian,0
0,47,52.38,31.54,41.96,Ypresian,2
0,45,53.03,36.88,44.955,Ypresian,2
0,55,50.37,40.88,45.625,Ypresian,2
0,43,53.41,32.15,42.78,Ypresian,2
0,40,53.64,32.9,43.269999999999996,Ypresian,0
0,60,49.3,38.83,44.065,Ypresian,6
0,58,49.72,40.2,44.96,Ypresian,1
0,62,49.2,41.13,45.165000000000006,Ypresian,4
0,64,48.94,34.86,41.9,Ypresian,1
0,37,54.23,41.35,47.79,Ypresian,0
0,65,48.81,37.05,42.93,Ypresian,3
0,66,48.36,46.73,47.545,Ypresian,0
0,61,49.26,37.27,43.265,Ypresian,2
0,50,51.41,42.19,46.8,Ypresian,3
0,111,42.56,35.61,39.085,Lutetian,1
0,119,41.31,38.66,39.985,Lutetian,1
0,151,38.93,38.67,38.8,Lutetian,4
0,108,42.8,39.32,41.06,Lutetian,0
0,116,41.93,37.9,39.915,Lutetian,1
0,118,41.43,34.59,38.010000000000005,Lutetian,0
0,135,40.07,39.54,39.805,Lutetian,1
0,150,39.15,38.96,39.055,Lutetian,0
0,121,41.14,38.43,39.785,Lutetian,5
0,138,39.96,36.67,38.315,Lutetian,4
0,146,39.47,36.08,37.775,Lutetian,4
0,123,41.11,39.62,40.364999999999995,Lutetian,2
0,124,41.1,37.31,39.205,Lutetian,4
0,125,41.0,37.9,39.45,Lutetian,2
0,127,40.59,37.95,39.27,Lutetian,0
0,145,39.49,36.94,38.215,Lutetian,1
0,133,40.14,39.75,39.945,Lutetian,4
0,144,39.52,37.53,38.525000000000006,Lutetian,1
0,134,40.09,36.26,38.175,Lutetian,1
0,120,41.19,38.86,40.025,Lutetian,4
0,122,41.11,35.4,38.254999999999995,Lutetian,0
0,117,41.57,36.95,39.260000000000005,Lutetian,10
0,56,49.91,30.75,40.33,Lutetian,2
0,82,45.56,32.98,39.269999999999996,Lutetian,0
0,76,46.84,29.68,38.260000000000005,Lutetian,0
0,101,44.08,33.03,38.555,Lutetian,2
0,85,45.2,31.14,38.17,Lutetian,0
0,88,45.03,36.27,40.650000000000006,Lutetian,0
0,97,44.28,33.28,38.78,Lutetian,1
0,91,44.77,36.09,40.43000000000001,Lutetian,1
0,93,44.68,37.06,40.870000000000005,Lutetian,0
0,148,39.36,31.08,35.22,Bartonian,0
0,169,36.81,36.56,36.685,Bartonian,6
0,136,40.06,33.54,36.8,Bartonian,2
0,137,40.0,32.04,36.019999999999996,Bartonian,2
0,67,48.24,26.81,37.525,Bartonian,0
0,175,35.87,35.48,35.675,Bartonian,10
0,106,43.18,31.96,37.57,Bartonian,2
0,173,36.53,34.1,35.315,Bartonian,1
0,142,39.85,32.14,35.995000000000005,Bartonian,9
0,143,39.54,35.59,37.565,Bartonian,3
0,172,36.54,31.83,34.185,Bartonian,1
0,132,40.21,30.07,35.14,Bartonian,0
0,153,38.76,35.24,37.0,Bartonian,1
0,126,40.73,30.64,35.685,Bartonian,2
0,156,38.42,31.46,34.94,Bartonian,0
0,159,37.85,34.5,36.175,Bartonian,1
0,81,45.72,28.62,37.17,Bartonian,0
0,84,45.4,26.19,35.795,Bartonian,1
0,109,42.78,29.96,36.370000000000005,Bartonian,5
0,154,38.59,32.85,35.72,Bartonian,1
0,165,37.27,35.19,36.230000000000004,Bartonian,0
0,183,35.28,33.7,34.49,Bartonian,0
