clade,species,ts,te,mid,bin,nb_occ
0,23,60.06,28.75,44.405,Ypresian,2
0,85,46.67,39.82,43.245000000000005,Ypresian,1
0,88,46.29,36.66,41.474999999999994,Ypresian,0
0,89,46.09,37.16,41.625,Ypresian,1
0,91,45.94,36.54,41.239999999999995,Ypresian,1
0,92,45.92,45.73,45.825,Ypresian,2
0,93,45.87,44.08,44.974999999999994,Ypresian,1
0,94,45.74,42.44,44.09,Ypresian,1
0,95,45.71,37.72,41.715,Ypresian,0
0,96,45.59,42.43,44.010000000000005,Ypresian,1
0,97,45.52,44.31,44.915000000000006,Ypresian,3
0,99,45.26,38.3,41.78,Ypresian,2
0,84,46.78,42.68,44.730000000000004,Ypresian,1
0,101,44.82,43.04,43.93,Ypresian,1
0,103,44.78,44.48,44.629999999999995,Ypresian,0
0,104,44.71,40.79,42.75,Ypresian,2
0,106,44.54,41.86,43.2,Ypresian,3
0,111,43.97,43.37,43.67,Ypresian,5
0,116,43.57,39.35,41.46,Ypresian,4
0,117,43.51,41.53,42.519999999999996,Ypresian,1
0,120,43.24,39.57,41.405,Ypresian,2
0,122,42.72,39.92,41.32,Ypresian,0
0,126,42.28,40.3,41.29,Ypresian,3
0,127,42.21,42.02,42.115,Ypresian,0
0,130,41.85,41.62,41.735,Ypresian,2
0,102,44.8,44.45,44.625,Ypresian,2
0,83,47.11,46.66,46.885,Ypresian,1
0,98,45.45,43.08,44.265,Ypresian,4
0,64,50.89,38.59,44.74,Ypresian,7
0,59,51.69,41.04,46.364999999999995,Ypresian,8
0,61,51.44,32.74,42.09,Ypresian,3
0,63,51.28,37.34,44.31,Ypresian,5
0,57,52.5,36.42,44.46,Ypresian,5
0,51,53.7,29.29,41.495000000000005,Ypresian,0
0,66,50.39,41.76,46.075,Ypresian,3
0,38,56.91,38.15,47.53,Ypresian,0
0,58,51.81,38.19,45.0,Ypresian,0
0,74,47.94,35.57,41.754999999999995,Ypresian,1
0,73,48.89,42.81,45.85,Ypresian,0
0,48,54.73,40.78,47.754999999999995,Ypresian,4
0,77,47.56,44.47,46.015,Ypresian,0
0,56,52.55,34.06,43.305,Ypresian,1
