clade	species	ts	te
0	1	100.0	97.05
0	2	98.85	92.34
0	3	97.09	56.63
0	4	95.18	92.13
0	5	94.07	92.59
0	6	93.69	92.28
0	7	90.53	52.39
0	8	86.44	85.18
0	9	86.34	83.38
0	10	81.97	76.46
0	11	78.76	62.44
0	12	77.24	77.09
0	13	76.5	66.9
0	14	76.45	71.52
0	15	74.68	56.05
0	16	73.23	56.21
0	17	73.04	24.27
0	18	72.87	54.51
0	19	72.65	55.96
0	20	72.19	71.93
0	21	72.01	67.45
0	22	71.28	69.12
0	23	69.75	61.42
0	24	68.87	63.94
0	25	68.59	63.73
0	26	68.36	55.63
0	27	68.28	65.48
0	28	67.96	65.83
0	29	66.32	59.56
0	30	66.11	64.07
0	31	65.78	61.76
0	32	65.48	57.9
0	33	65.4	63.64
0	34	65.2	62.28
0	35	64.7	50.19
0	36	64.26	60.64
0	37	64.08	58.36
0	38	64.01	63.31
0	39	63.51	37.68
0	40	63.24	52.59
0	41	62.87	58.86
0	42	62.76	61.48
0	43	62.48	21.53
0	44	61.4	47.37
0	45	61.22	21.89
0	46	61.18	58.15
0	47	60.77	56.4
0	48	60.07	52.08
0	49	59.85	58.2
0	50	59.54	56.61
0	51	59.18	52.3
0	52	58.85	52.75
0	53	58.85	53.16
0	54	58.66	50.65
0	55	58.33	37.35
0	56	58.27	41.18
0	57	58.12	42.94
0	58	57.71	57.51
0	59	57.58	54.52
0	60	57.19	56.65
0	61	57.06	54.87
0	62	56.84	55.12
0	63	56.74	52.58
0	64	56.59	45.42
0	65	56.38	54.92
0	66	56.34	47.62
0	67	56.18	53.71
0	68	56.02	13.51
0	69	55.79	49.24
0	70	55.65	42.44
0	71	55.42	54.74
0	72	55.35	45.2
0	73	55.31	47.54
0	74	54.15	40.69
0	75	53.94	50.97
0	76	53.77	47.91
0	77	53.33	27.3
0	78	53.32	33.47
0	79	52.85	51.99
0	80	52.79	45.65
0	81	52.62	39.48
0	82	52.21	45.29
0	83	51.95	43.9
0	84	51.75	44.09
0	85	51.73	44.92
0	86	51.69	31.65
0	87	51.34	33.26
0	88	51.05	45.74
0	89	50.99	44.17
0	90	50.91	50.39
0	91	50.7	47.33
0	92	50.55	45.55
0	93	50.32	42.49
0	94	50.09	42.23
0	95	50.0	48.99
0	96	49.46	32.97
0	97	49.0	44.58
0	98	48.95	35.35
0	99	48.93	44.19
0	100	48.56	44.46
0	101	48.55	34.34
0	102	47.72	45.03
0	103	47.67	35.59
0	104	47.38	38.93
0	105	47.38	45.76
0	106	47.33	40.73
0	107	47.1	42.17
0	108	46.66	21.07
0	109	46.62	44.83
0	110	46.28	30.85
0	111	46.16	41.37
0	112	45.96	45.49
0	113	45.79	41.73
0	114	45.62	36.77
0	115	45.6	28.59
0	116	45.51	40.63
0	117	45.46	37.17
0	118	45.28	43.68
0	119	45.18	44.42
0	120	45.17	44.57
0	121	45.13	19.01
0	122	45.12	39.17
0	123	44.95	38.94
0	124	44.79	38.67
0	125	44.79	28.83
0	126	44.69	40.75
0	127	44.66	39.7
0	128	44.4	42.76
0	129	44.35	43.21
0	130	44.23	43.64
0	131	44.08	31.24
0	132	43.64	30.47
0	133	43.53	41.47
0	134	43.51	40.19
0	135	43.26	26.15
0	136	43.05	36.04
0	137	42.52	41.54
0	138	42.49	36.99
0	139	42.42	37.19
0	140	42.33	36.3
0	141	42.27	18.23
0	142	42.24	37.94
0	143	41.91	37.18
0	144	41.84	31.39
0	145	41.81	31.6
0	146	41.75	38.62
0	147	41.74	37.68
0	148	41.71	35.53
0	149	41.62	38.05
0	150	41.39	34.56
0	151	41.13	12.13
0	152	41.11	39.92
0	153	40.96	34.64
0	154	40.96	17.04
0	155	40.72	25.66
0	156	40.69	22.26
0	157	40.63	30.7
0	158	40.59	35.31
0	159	40.5	40.27
0	160	40.47	40.43
0	161	40.34	19.45
0	162	40.27	27.76
0	163	40.23	36.03
0	164	40.07	39.84
0	165	40.02	36.81
0	166	39.98	32.09
0	167	39.97	15.38
0	168	39.86	33.93
0	169	39.85	38.59
0	170	39.68	39.42
0	171	39.66	38.25
0	172	39.47	34.63
0	173	39.31	38.37
0	174	39.26	38.09
0	175	39.26	32.94
0	176	39.17	15.88
0	177	39.02	38.55
0	178	38.89	16.05
0	179	38.83	26.83
0	180	38.82	32.54
0	181	38.62	0.0
0	182	38.37	15.35
0	183	38.32	16.06
0	184	38.28	30.41
0	185	38.23	16.13
0	186	38.17	19.26
0	187	38.13	37.05
0	188	38.01	34.78
0	189	37.97	11.83
0	190	37.83	36.56
0	191	37.79	36.34
0	192	37.78	8.01
0	193	37.7	29.61
0	194	37.69	22.48
0	195	37.68	35.9
0	196	37.54	15.66
0	197	37.33	18.9
0	198	37.08	33.16
0	199	36.98	35.06
0	200	36.96	36.03
0	201	36.8	22.99
0	202	36.72	17.68
0	203	36.69	31.26
0	204	36.64	35.87
0	205	36.63	26.54
0	206	36.62	32.53
0	207	36.62	35.36
0	208	36.58	31.29
0	209	36.41	21.96
0	210	36.34	26.53
0	211	36.17	30.6
0	212	35.79	27.15
0	213	35.48	29.15
0	214	35.38	31.64
0	215	35.38	31.9
0	216	35.31	28.34
0	217	35.27	20.6
0	218	35.24	25.74
0	219	35.12	22.22
0	220	35.04	25.33
0	221	34.9	23.35
0	222	34.89	33.03
0	223	34.89	4.73
0	224	34.81	32.25
0	225	34.8	20.81
0	226	34.7	17.14
0	227	34.52	23.98
0	228	34.46	17.99
0	229	34.41	0.0
0	230	34.27	19.02
0	231	34.26	29.72
0	232	34.26	30.96
0	233	34.14	33.1
0	234	34.01	0.0
0	235	34.0	33.73
0	236	33.96	30.95
0	237	33.88	19.54
0	238	33.8	11.66
0	239	33.75	28.01
0	240	33.68	33.65
0	241	33.56	12.53
0	242	33.56	25.58
0	243	33.55	33.2
0	244	33.53	23.5
0	245	33.51	4.75
0	246	33.46	29.4
0	247	33.44	20.0
0	248	33.4	24.99
0	249	33.36	0.0
0	250	33.28	7.75
0	251	33.26	24.61
0	252	33.04	23.75
0	253	33.04	17.33
0	254	32.99	25.78
0	255	32.98	31.31
0	256	32.89	29.08
0	257	32.75	5.83
0	258	32.67	21.98
0	259	32.61	18.45
0	260	32.57	32.03
0	261	32.41	31.92
0	262	32.28	27.2
0	263	32.19	24.71
0	264	32.14	20.58
0	265	32.07	22.75
0	266	32.06	11.88
0	267	32.05	30.9
0	268	32.02	21.8
0	269	31.99	23.73
0	270	31.91	16.85
0	271	31.89	31.1
0	272	31.86	27.86
0	273	31.66	20.18
0	274	31.58	30.16
0	275	31.48	30.69
0	276	31.45	24.52
0	277	31.38	26.17
0	278	31.28	26.67
0	279	31.25	24.71
0	280	31.24	25.8
0	281	31.2	27.2
0	282	31.13	20.99
0	283	31.12	19.0
0	284	31.07	28.85
0	285	31.02	28.2
0	286	30.99	21.93
0	287	30.96	0.0
0	288	30.86	11.33
0	289	30.8	11.41
0	290	30.72	26.65
0	291	30.68	24.52
0	292	30.67	1.17
0	293	30.65	27.96
0	294	30.43	28.7
0	295	30.43	13.03
0	296	30.36	16.67
0	297	30.36	27.86
0	298	30.36	22.66
0	299	30.31	18.07
0	300	30.16	0.0
0	301	30.08	17.26
0	302	29.99	29.52
0	303	29.98	21.6
0	304	29.97	25.49
0	305	29.93	21.87
0	306	29.79	22.11
0	307	29.71	12.82
0	308	29.61	8.38
0	309	29.57	18.09
0	310	29.57	22.2
0	311	29.45	28.37
0	312	29.39	17.3
0	313	29.26	12.55
0	314	29.24	27.9
0	315	29.18	10.03
0	316	29.14	28.79
0	317	29.1	25.02
0	318	29.1	24.07
0	319	29.02	26.18
0	320	29.01	25.73
0	321	28.9	16.11
0	322	28.89	9.09
0	323	28.87	15.99
0	324	28.81	9.94
0	325	28.8	26.31
0	326	28.67	24.98
0	327	28.64	20.58
0	328	28.6	28.16
0	329	28.58	25.48
0	330	28.53	12.15
0	331	28.49	23.26
0	332	28.47	14.4
0	333	28.38	22.27
0	334	28.37	23.47
0	335	28.32	2.34
0	336	28.1	8.97
0	337	28.07	24.97
0	338	28.03	21.78
0	339	28.01	6.57
0	340	27.94	5.61
0	341	27.91	26.9
0	342	27.8	27.27
0	343	27.79	27.39
0	344	27.79	25.94
0	345	27.76	23.83
0	346	27.75	11.83
0	347	27.74	20.78
0	348	27.65	14.8
0	349	27.62	19.9
0	350	27.61	27.06
0	351	27.55	25.7
0	352	27.48	22.15
0	353	27.45	26.9
0	354	27.43	0.0
0	355	27.39	8.28
0	356	27.37	22.61
0	357	27.27	14.78
0	358	27.23	21.69
0	359	27.21	18.7
0	360	27.19	25.27
0	361	27.16	14.42
0	362	27.16	20.67
0	363	27.12	26.29
0	364	27.12	22.59
0	365	27.06	16.55
0	366	27.04	20.63
0	367	27.03	25.58
0	368	26.95	23.81
0	369	26.88	15.02
0	370	26.81	16.73
0	371	26.79	14.46
0	372	26.77	18.53
0	373	26.71	11.67
0	374	26.71	9.48
0	375	26.63	24.99
0	376	26.54	24.6
0	377	26.41	21.0
0	378	26.36	20.65
0	379	26.34	0.0
0	380	26.33	22.14
0	381	26.3	7.84
0	382	26.29	19.4
0	383	26.12	19.29
