clade	species	ts	te
0	1	100.0	90.54
0	2	92.52	80.35
0	3	84.72	73.55
0	4	81.4	72.07
0	5	81.09	62.81
0	6	80.87	68.14
0	7	79.49	71.34
0	8	79.39	66.69
0	9	79.36	74.73
0	10	78.68	76.8
0	11	78.24	54.48
0	12	77.48	70.03
0	13	76.9	69.65
0	14	76.8	69.68
0	15	76.63	76.0
0	16	75.19	56.66
0	17	75.09	74.82
0	18	74.93	61.74
0	19	74.84	72.86
0	20	74.29	74.01
0	21	74.15	70.51
0	22	73.78	72.39
0	23	73.74	66.26
0	24	72.95	55.85
0	25	72.51	71.78
0	26	72.1	71.02
0	27	71.78	60.94
0	28	71.26	36.01
0	29	70.69	58.25
0	30	70.67	54.63
0	31	70.46	67.65
0	32	68.98	65.42
0	33	68.16	67.43
0	34	68.12	66.43
0	35	67.78	67.23
0	36	67.45	64.95
0	37	66.73	62.47
0	38	66.25	66.23
0	39	65.9	56.2
0	40	65.06	55.58
0	41	64.78	34.32
0	42	64.44	54.99
0	43	64.26	51.51
0	44	63.83	61.27
0	45	63.61	46.56
0	46	63.48	25.91
0	47	62.34	57.43
0	48	62.27	43.05
0	49	62.06	47.3
0	50	61.98	61.26
0	51	61.95	55.17
0	52	61.58	61.31
0	53	61.23	44.4
0	54	61.07	58.23
0	55	60.47	57.68
0	56	60.3	45.72
0	57	60.25	48.77
0	58	59.44	38.6
0	59	59.33	56.65
0	60	59.12	44.76
0	61	59.0	52.35
0	62	58.88	55.79
0	63	58.63	54.3
0	64	58.59	50.93
0	65	57.72	55.13
0	66	57.12	54.55
0	67	56.73	47.6
0	68	56.66	46.17
0	69	55.56	48.69
0	70	55.41	44.56
0	71	54.34	30.98
0	72	54.3	51.68
0	73	54.25	52.59
0	74	54.16	50.96
0	75	54.02	46.0
0	76	53.65	24.94
0	77	53.51	50.93
0	78	53.21	51.94
0	79	51.52	32.94
0	80	51.39	40.55
0	81	51.25	40.68
0	82	51.24	50.76
0	83	51.12	46.84
0	84	50.73	48.38
0	85	50.4	43.89
0	86	50.33	45.66
0	87	49.37	47.38
0	88	49.18	46.86
0	89	49.03	46.64
0	90	48.48	19.4
0	91	48.48	41.68
0	92	48.35	18.11
0	93	47.98	36.42
0	94	47.98	46.29
0	95	47.9	44.19
0	96	47.63	47.07
0	97	47.59	44.98
0	98	47.38	46.95
0	99	47.32	45.62
0	100	46.84	13.87
0	101	46.61	27.7
0	102	46.5	40.05
0	103	45.76	35.96
0	104	45.62	25.98
0	105	45.45	42.65
0	106	45.43	16.02
0	107	44.89	42.52
0	108	44.69	39.54
0	109	44.3	36.08
0	110	44.05	42.95
0	111	43.69	43.42
0	112	43.65	30.84
0	113	43.51	19.91
0	114	43.19	2.08
0	115	42.95	41.39
0	116	42.93	25.02
0	117	42.78	8.36
0	118	42.76	41.38
0	119	42.41	40.33
0	120	42.3	41.33
0	121	42.14	37.12
0	122	42.04	37.69
0	123	41.82	40.77
0	124	41.72	37.2
0	125	41.5	27.29
0	126	41.5	35.85
0	127	41.23	38.41
0	128	41.05	36.29
0	129	40.8	37.92
0	130	40.77	33.04
0	131	40.45	23.51
0	132	40.37	34.77
0	133	40.11	36.25
0	134	40.09	33.6
0	135	40.08	32.78
0	136	40.08	35.21
0	137	39.95	35.82
0	138	39.94	36.08
0	139	39.84	39.18
0	140	39.71	23.95
0	141	39.67	39.45
0	142	39.61	39.21
0	143	39.57	37.33
0	144	39.39	32.67
0	145	39.38	15.33
0	146	39.34	25.9
0	147	39.21	24.82
0	148	38.92	38.55
0	149	38.85	15.79
0	150	38.84	36.71
0	151	38.24	30.44
0	152	38.21	15.2
0	153	37.97	36.01
0	154	37.96	23.93
0	155	37.88	30.08
0	156	37.76	30.9
0	157	37.67	36.56
0	158	37.43	10.05
0	159	37.4	0.33
0	160	37.28	26.59
0	161	37.23	31.55
0	162	37.13	32.77
0	163	36.98	34.17
0	164	36.8	34.5
0	165	36.75	36.41
0	166	36.74	18.0
0	167	36.72	12.1
0	168	36.58	31.97
0	169	36.38	30.61
0	170	36.22	16.73
0	171	36.02	20.7
0	172	35.92	28.1
0	173	35.82	0.0
0	174	35.82	30.63
0	175	35.74	34.81
0	176	35.73	31.55
0	177	35.64	33.68
0	178	35.62	4.12
0	179	35.6	15.11
0	180	35.59	28.0
0	181	35.47	0.49
0	182	35.34	30.82
0	183	35.13	28.75
0	184	35.12	26.86
0	185	35.07	19.36
0	186	34.98	32.43
0	187	34.95	28.04
0	188	34.93	26.79
0	189	34.87	26.35
0	190	34.8	19.91
0	191	34.59	16.66
0	192	34.55	30.34
0	193	34.49	31.06
0	194	34.44	32.75
0	195	34.42	30.69
0	196	34.37	20.36
0	197	34.22	30.71
0	198	34.13	12.93
0	199	34.12	27.33
0	200	34.07	18.39
0	201	33.9	17.66
0	202	33.89	30.53
0	203	33.86	31.2
0	204	33.77	31.88
0	205	33.38	33.06
0	206	33.3	31.2
0	207	33.24	28.11
0	208	32.98	25.99
0	209	32.91	23.86
0	210	32.86	25.48
0	211	32.82	27.16
0	212	32.76	13.88
0	213	32.65	27.31
0	214	32.61	6.61
0	215	32.49	21.22
0	216	32.16	26.83
0	217	32.11	30.81
0	218	32.08	0.43
0	219	31.88	26.87
0	220	31.78	25.15
0	221	31.75	28.71
0	222	31.74	25.93
0	223	31.71	30.89
0	224	31.68	6.52
0	225	31.51	29.79
0	226	31.5	27.82
0	227	31.41	30.07
0	228	31.34	18.7
0	229	31.16	14.81
0	230	31.08	27.7
0	231	30.9	30.03
0	232	30.85	24.1
0	233	30.82	27.12
0	234	30.71	28.87
0	235	30.54	15.92
0	236	30.53	28.5
0	237	30.4	30.14
0	238	30.33	16.81
0	239	30.21	21.74
0	240	30.08	19.61
0	241	29.95	29.83
0	242	29.85	29.05
0	243	29.77	29.39
0	244	29.74	29.33
0	245	29.74	22.04
0	246	29.58	25.06
0	247	29.44	14.28
0	248	29.17	0.0
0	249	29.17	28.2
0	250	29.14	11.31
0	251	29.08	11.39
0	252	29.07	27.32
0	253	28.96	26.96
0	254	28.95	0.0
0	255	28.92	11.94
0	256	28.72	18.85
0	257	28.71	15.03
0	258	28.7	13.92
0	259	28.69	27.92
0	260	28.64	11.23
0	261	28.63	24.92
0	262	28.53	0.0
0	263	28.41	20.88
0	264	28.4	12.42
0	265	28.37	24.08
0	266	28.37	27.93
0	267	28.26	1.83
0	268	28.1	25.92
0	269	28.05	16.4
0	270	27.97	22.82
0	271	27.95	10.82
0	272	27.93	20.38
0	273	27.88	23.96
0	274	27.74	24.77
0	275	27.74	17.81
0	276	27.69	14.46
0	277	27.68	19.97
0	278	27.56	25.86
0	279	27.51	22.83
0	280	27.42	0.77
0	281	27.37	25.02
0	282	27.36	0.0
0	283	27.32	20.66
0	284	27.27	20.63
0	285	27.22	22.57
0	286	27.21	9.54
0	287	27.11	25.04
0	288	27.04	7.11
0	289	27.02	0.0
0	290	27.01	20.95
0	291	27.0	2.05
0	292	26.96	19.86
0	293	26.94	23.25
0	294	26.93	26.46
0	295	26.93	16.62
0	296	26.85	25.93
0	297	26.71	24.75
0	298	26.67	18.22
0	299	26.66	24.69
0	300	26.62	23.66
0	301	26.58	13.99
0	302	26.58	12.21
0	303	26.5	23.06
0	304	26.37	12.96
0	305	26.29	21.27
0	306	26.05	20.94
0	307	25.95	19.66
0	308	25.9	12.71
0	309	25.85	12.9
0	310	25.83	21.73
0	311	25.64	21.69
0	312	25.53	16.09
0	313	25.4	7.81
0	314	25.38	19.06
0	315	25.27	18.34
0	316	25.13	21.03
0	317	24.99	0.0
0	318	24.96	11.99
0	319	24.93	24.63
0	320	24.91	11.56
0	321	24.88	0.0
0	322	24.82	19.71
0	323	24.81	15.81
0	324	24.69	24.35
0	325	24.58	17.73
0	326	24.5	11.11
0	327	24.4	16.39
0	328	24.36	20.75
0	329	24.27	0.0
0	330	24.27	20.65
0	331	24.22	18.27
0	332	24.15	14.55
0	333	23.94	5.11
0	334	23.81	22.49
0	335	23.69	19.64
0	336	23.68	21.73
0	337	23.68	11.34
0	338	23.55	4.68
0	339	23.55	19.6
0	340	23.55	10.4
0	341	23.51	22.49
0	342	23.4	4.22
0	343	23.36	22.0
0	344	23.31	9.84
0	345	23.31	10.32
0	346	23.29	15.94
0	347	23.28	7.34
0	348	23.25	22.13
0	349	23.17	16.88
0	350	23.13	9.54
0	351	23.05	21.33
0	352	23.02	14.59
0	353	22.99	17.3
0	354	22.94	12.74
0	355	22.89	15.45
0	356	22.89	15.29
0	357	22.87	19.44
0	358	22.58	9.13
0	359	22.56	0.0
0	360	22.56	17.7
0	361	22.56	18.77
0	362	22.55	0.0
0	363	22.54	13.37
0	364	22.54	19.63
0	365	22.5	8.02
0	366	22.47	19.92
0	367	22.47	8.89
0	368	22.26	19.55
0	369	22.24	19.65
0	370	22.22	18.83
0	371	22.21	18.23
0	372	22.2	7.79
0	373	22.19	16.36
0	374	22.03	21.53
0	375	21.96	19.17
0	376	21.96	11.81
0	377	21.92	15.07
0	378	21.92	17.59
0	379	21.91	21.53
0	380	21.9	21.45
0	381	21.82	18.52
0	382	21.76	0.0
0	383	21.73	10.88
0	384	21.64	18.76
0	385	21.53	7.34
0	386	21.51	21.04
0	387	21.44	9.23
0	388	21.38	19.91
0	389	21.37	17.93
0	390	21.33	5.98
0	391	21.26	9.81
0	392	21.17	19.96
0	393	21.16	14.33
0	394	21.16	16.81
0	395	21.08	3.05
0	396	20.92	16.15
0	397	20.92	17.66
0	398	20.91	19.44
0	399	20.9	5.16
0	400	20.89	12.56
0	401	20.87	20.4
0	402	20.79	0.0
0	403	20.74	0.4
0	404	20.71	12.66
0	405	20.69	15.46
0	406	20.69	13.88
0	407	20.67	20.39
0	408	20.67	19.99
0	409	20.54	0.0
0	410	20.54	20.16
0	411	20.52	18.01
0	412	20.5	16.96
0	413	20.5	15.18
0	414	20.48	17.09
0	415	20.42	5.1
0	416	20.37	4.05
0	417	20.28	5.91
0	418	20.22	8.58
0	419	20.19	0.0
0	420	20.17	16.63
0	421	20.17	10.97
0	422	20.11	14.55
0	423	20.11	0.73
0	424	20.02	3.41
0	425	19.91	15.09
0	426	19.8	12.24
0	427	19.74	16.35
0	428	19.74	3.12
0	429	19.61	7.6
0	430	19.52	17.61
0	431	19.49	17.62
0	432	19.45	10.37
0	433	19.43	0.0
0	434	19.33	0.0
0	435	19.25	5.42
0	436	19.22	17.86
0	437	19.22	14.13
0	438	19.18	11.35
0	439	19.18	15.87
0	440	19.17	17.17
0	441	19.14	18.29
0	442	19.11	16.47
0	443	19.06	15.82
0	444	19.05	12.99
0	445	18.93	0.0
0	446	18.93	14.69
0	447	18.93	10.27
0	448	18.88	15.69
0	449	18.86	11.62
0	450	18.79	15.92
0	451	18.78	1.87
0	452	18.75	15.42
0	453	18.7	0.0
0	454	18.68	12.09
0	455	18.67	0.0
0	456	18.65	9.49
0	457	18.64	14.41
0	458	18.63	4.13
0	459	18.57	2.28
0	460	18.54	15.26
0	461	18.49	14.29
0	462	18.46	13.9
0	463	18.44	10.18
0	464	18.43	12.13
0	465	18.41	13.07
0	466	18.38	0.0
0	467	18.37	17.34
0	468	18.36	15.77
0	469	18.33	4.47
0	470	18.26	18.04
0	471	18.21	17.69
0	472	18.2	6.28
