clade,species,ts,te,mid,bin,nb_occ
0,15,57.63,35.84,46.735,Ypresian,0
0,88,41.57,41.42,41.495000000000005,Ypresian,1
0,83,42.62,40.52,41.57,Ypresian,3
0,82,42.66,42.63,42.644999999999996,Ypresian,0
0,74,44.07,39.96,42.015,Ypresian,2
0,72,44.33,39.67,42.0,Ypresian,3
0,71,44.4,39.79,42.095,Ypresian,0
0,69,44.9,44.81,44.855000000000004,Ypresian,0
0,68,44.91,41.15,43.03,Ypresian,0
0,67,44.92,44.84,44.88,Ypresian,2
0,66,44.95,39.92,42.435,Ypresian,6
0,63,45.24,38.11,41.675,Ypresian,2
0,62,45.56,42.54,44.05,Ypresian,1
0,61,45.74,39.53,42.635000000000005,Ypresian,1
0,60,45.74,37.31,41.525000000000006,Ypresian,3
0,58,45.83,45.42,45.625,Ypresian,0
0,79,43.12,41.2,42.16,Ypresian,3
0,27,53.37,36.38,44.875,Ypresian,1
0,47,48.98,44.98,46.98,Ypresian,2
0,48,48.81,44.74,46.775000000000006,Ypresian,0
0,34,51.49,43.15,47.32,Ypresian,0
0,50,47.47,44.18,45.825,Ypresian,2
0,23,55.01,38.55,46.78,Ypresian,2
0,31,51.95,41.45,46.7,Ypresian,0
0,53,46.66,43.5,45.08,Ypresian,0
0,54,46.39,43.52,44.955,Ypresian,0
0,55,46.35,45.05,45.7,Ypresian,3
0,52,46.74,42.45,44.595,Ypresian,2
0,84,42.14,39.59,40.865,Lutetian,0
0,95,38.98,38.11,38.545,Lutetian,0
0,77,43.54,38.7,41.120000000000005,Lutetian,0
0,76,43.7,34.92,39.31,Lutetian,0
0,96,38.72,38.03,38.375,Lutetian,0
0,24,54.25,25.32,39.785,Lutetian,0
0,92,39.86,36.04,37.95,Lutetian,1
0,49,48.32,28.83,38.575,Lutetian,1
0,64,45.17,37.14,41.155,Lutetian,1
0,91,40.11,29.65,34.879999999999995,Bartonian,2
0,93,39.51,35.22,37.364999999999995,Bartonian,2
0,89,41.47,29.11,35.29,Bartonian,4
0,94,39.08,29.2,34.14,Bartonian,0
0,86,41.71,31.83,36.769999999999996,Bartonian,1
0,110,36.12,35.09,35.605000000000004,Bartonian,6
0,99,38.0,36.67,37.335,Bartonian,1
0,56,46.33,26.94,36.635,Bartonian,0
0,81,42.76,30.59,36.675,Bartonian,8
0,97,38.65,32.3,35.474999999999994,Bartonian,1
0,105,36.63,36.13,36.38,Bartonian,1
0,78,43.31,29.45,36.38,Bartonian,0
0,46,49.25,23.68,36.465,Bartonian,1
0,114,35.26,34.1,34.68,Bartonian,4
0,73,44.3,29.63,36.964999999999996,Bartonian,1
0,146,31.09,29.05,30.07,Priabonian,0
0,140,31.34,28.64,29.990000000000002,Priabonian,0
0,131,32.79,26.98,29.884999999999998,Priabonian,1
0,138,31.72,30.9,31.31,Priabonian,0
0,136,31.96,24.91,28.435000000000002,Priabonian,0
0,130,32.82,23.12,27.97,Priabonian,0
0,129,32.87,27.97,30.419999999999998,Priabonian,1
0,128,33.19,24.86,29.025,Priabonian,0
0,127,33.21,32.03,32.620000000000005,Priabonian,2
0,126,33.52,30.55,32.035000000000004,Priabonian,0
0,139,31.7,29.76,30.73,Priabonian,0
0,150,30.93,25.68,28.305,Priabonian,0
0,167,30.24,27.35,28.795,Priabonian,0
0,156,30.78,29.21,29.995,Priabonian,0
0,159,30.7,27.26,28.98,Priabonian,0
0,163,30.46,29.91,30.185000000000002,Priabonian,0
0,164,30.33,27.44,28.884999999999998,Priabonian,0
0,200,28.46,27.78,28.12,Priabonian,1
0,169,30.2,27.43,28.814999999999998,Priabonian,0
0,175,29.93,25.84,27.884999999999998,Priabonian,0
0,125,33.74,28.22,30.98,Priabonian,2
0,178,29.63,28.09,28.86,Priabonian,0
0,180,29.58,28.04,28.81,Priabonian,1
0,186,29.2,27.31,28.255,Priabonian,0
0,199,28.5,27.15,27.825,Priabonian,0
0,190,28.96,28.57,28.765,Priabonian,1
0,193,28.75,28.31,28.53,Priabonian,0
0,154,30.84,29.46,30.15,Priabonian,3
0,124,33.76,27.17,30.465,Priabonian,0
0,160,30.64,25.77,28.205,Priabonian,0
0,51,46.85,10.21,28.53,Priabonian,0
0,106,36.56,24.35,30.455000000000002,Priabonian,1
0,107,36.37,25.68,31.025,Priabonian,0
0,108,36.2,26.77,31.485,Priabonian,1
0,101,37.94,19.88,28.909999999999997,Priabonian,0
0,85,42.08,25.35,33.715,Priabonian,1
0,104,36.64,29.42,33.03,Priabonian,3
0,18,56.67,3.56,30.115000000000002,Priabonian,1
0,90,40.91,26.75,33.83,Priabonian,0
0,80,43.07,22.2,32.635,Priabonian,0
0,87,41.59,25.55,33.57,Priabonian,2
0,98,38.61,26.4,32.504999999999995,Priabonian,0
0,116,34.8,29.45,32.125,Priabonian,3
0,118,34.35,28.4,31.375,Priabonian,1
0,119,34.15,32.59,33.370000000000005,Priabonian,0
0,120,34.13,33.57,33.85,Priabonian,0
0,59,45.75,19.82,32.785,Priabonian,1
0,100,37.98,23.42,30.7,Priabonian,0
0,123,33.86,12.96,23.41,Rupelian,2
0,221,27.05,23.33,25.189999999999998,Rupelian,2
0,220,27.06,19.61,23.335,Rupelian,1
0,217,27.13,24.75,25.939999999999998,Rupelian,1
0,216,27.2,21.67,24.435000000000002,Rupelian,0
0,122,34.1,21.3,27.700000000000003,Rupelian,2
0,211,27.45,23.02,25.235,Rupelian,0
0,210,27.5,24.38,25.939999999999998,Rupelian,1
0,206,27.93,25.24,26.585,Rupelian,1
0,205,28.03,23.18,25.605,Rupelian,1
0,204,28.1,19.26,23.68,Rupelian,2
0,203,28.14,27.1,27.62,Rupelian,0
0,198,28.52,19.23,23.875,Rupelian,1
0,197,28.59,25.3,26.945,Rupelian,1
0,196,28.67,20.87,24.770000000000003,Rupelian,0
0,215,27.21,25.84,26.525,Rupelian,2
0,224,26.94,22.09,24.515,Rupelian,1
0,229,26.64,21.14,23.89,Rupelian,0
0,227,26.73,26.06,26.395,Rupelian,2
0,267,24.81,22.9,23.854999999999997,Rupelian,1
0,265,24.9,22.86,23.88,Rupelian,3
0,262,25.15,21.75,23.45,Rupelian,2
0,261,25.17,21.7,23.435000000000002,Rupelian,0
0,260,25.17,24.75,24.96,Rupelian,5
0,255,25.4,22.4,23.9,Rupelian,3
0,254,25.41,22.57,23.990000000000002,Rupelian,0
0,253,25.44,25.21,25.325000000000003,Rupelian,2
0,252,25.45,23.97,24.71,Rupelian,1
0,226,26.76,19.61,23.185000000000002,Rupelian,0
0,249,25.58,20.49,23.034999999999997,Rupelian,1
0,245,25.7,22.86,24.28,Rupelian,1
0,243,25.92,24.62,25.270000000000003,Rupelian,1
0,239,25.98,24.43,25.205,Rupelian,0
0,238,26.05,21.13,23.59,Rupelian,0
0,237,26.08,24.66,25.369999999999997,Rupelian,0
0,236,26.15,25.97,26.06,Rupelian,1
0,232,26.39,21.32,23.855,Rupelian,0
0,231,26.41,21.64,24.025,Rupelian,1
0,195,28.7,24.01,26.355,Rupelian,0
0,247,25.66,24.32,24.990000000000002,Rupelian,1
