clade,species,ts,te,mid,bin,nb_occ
0,35,58.55,32.82,45.685,Ypresian,1
0,79,43.53,43.18,43.355000000000004,Ypresian,9
0,78,43.75,43.6,43.675,Ypresian,2
0,77,43.82,41.19,42.504999999999995,Ypresian,0
0,76,43.92,40.6,42.260000000000005,Ypresian,2
0,73,44.47,39.04,41.754999999999995,Ypresian,2
0,72,44.78,44.3,44.54,Ypresian,1
0,71,45.03,43.93,44.480000000000004,Ypresian,3
0,70,45.2,38.04,41.620000000000005,Ypresian,0
0,69,45.26,45.05,45.155,Ypresian,0
0,68,45.82,42.47,44.144999999999996,Ypresian,2
0,67,45.84,43.69,44.765,Ypresian,5
0,65,46.4,41.9,44.15,Ypresian,2
0,64,46.75,40.53,43.64,Ypresian,0
0,80,43.2,43.15,43.175,Ypresian,3
0,62,47.5,46.18,46.84,Ypresian,2
0,63,46.95,45.14,46.045,Ypresian,1
0,49,51.82,40.09,45.955,Ypresian,0
0,59,48.16,38.07,43.114999999999995,Ypresian,3
0,58,48.32,39.46,43.89,Ypresian,0
0,41,56.11,34.96,45.535,Ypresian,0
0,45,53.37,32.75,43.06,Ypresian,0
0,55,50.1,44.23,47.165,Ypresian,0
0,53,50.94,38.22,44.58,Ypresian,1
0,52,51.43,34.4,42.915,Ypresian,0
0,50,51.58,38.54,45.06,Ypresian,1
0,46,52.75,39.72,46.235,Ypresian,1
0,48,51.95,36.31,44.13,Ypresian,0
0,109,38.46,38.22,38.34,Lutetian,0
0,97,39.7,39.46,39.58,Lutetian,0
0,90,41.57,37.68,39.625,Lutetian,1
0,95,40.17,37.55,38.86,Lutetian,0
0,100,39.47,36.65,38.06,Lutetian,0
0,92,40.95,35.32,38.135000000000005,Lutetian,0
0,85,42.28,39.28,40.78,Lutetian,2
0,83,42.45,37.73,40.09,Lutetian,2
0,93,40.51,36.61,38.56,Lutetian,0
0,47,52.3,24.31,38.305,Lutetian,0
0,75,44.02,34.19,39.105000000000004,Lutetian,1
0,60,47.94,33.28,40.61,Lutetian,2
0,82,42.66,33.37,38.015,Lutetian,2
0,57,48.61,27.38,37.995,Lutetian,0
0,81,43.15,29.56,36.355,Bartonian,1
0,110,38.41,36.94,37.675,Bartonian,0
0,111,38.28,32.06,35.17,Bartonian,0
0,113,38.2,36.98,37.59,Bartonian,2
0,114,38.14,32.37,35.254999999999995,Bartonian,3
0,115,38.07,36.75,37.41,Bartonian,0
0,118,37.74,34.45,36.095,Bartonian,0
0,119,37.73,33.88,35.805,Bartonian,3
0,122,37.14,32.1,34.620000000000005,Bartonian,1
0,124,36.66,34.02,35.34,Bartonian,0
0,125,36.66,35.43,36.045,Bartonian,2
0,139,34.71,33.27,33.99,Bartonian,2
0,116,38.06,31.91,34.985,Bartonian,1
0,106,38.69,36.18,37.435,Bartonian,2
0,112,38.27,33.99,36.13,Bartonian,1
0,86,41.89,27.86,34.875,Bartonian,1
0,102,39.13,34.3,36.715,Bartonian,2
0,84,42.37,29.86,36.114999999999995,Bartonian,1
0,99,39.52,33.03,36.275000000000006,Bartonian,5
0,74,44.37,26.32,35.345,Bartonian,2
0,61,47.66,27.74,37.699999999999996,Bartonian,3
0,94,40.32,33.82,37.07,Bartonian,3
0,66,46.13,24.07,35.1,Bartonian,0
0,91,40.99,27.96,34.475,Bartonian,1
0,166,31.29,31.28,31.285,Priabonian,0
0,165,31.31,28.48,29.895,Priabonian,0
0,164,31.7,26.15,28.924999999999997,Priabonian,0
0,162,31.74,27.83,29.784999999999997,Priabonian,3
0,161,31.83,28.28,30.055,Priabonian,0
0,185,29.8,28.58,29.189999999999998,Priabonian,3
0,158,32.05,30.32,31.185,Priabonian,0
0,156,32.26,28.64,30.45,Priabonian,1
0,154,32.52,32.04,32.28,Priabonian,0
0,153,32.57,24.16,28.365000000000002,Priabonian,0
0,151,32.79,28.3,30.545,Priabonian,0
0,150,32.9,25.35,29.125,Priabonian,0
0,167,31.02,30.26,30.64,Priabonian,1
0,160,31.97,31.7,31.835,Priabonian,1
0,199,28.48,27.88,28.18,Priabonian,0
0,169,30.89,27.1,28.995,Priabonian,0
0,170,30.77,24.87,27.82,Priabonian,1
0,173,30.36,29.64,30.0,Priabonian,1
0,195,28.95,27.05,28.0,Priabonian,0
0,175,30.25,25.9,28.075,Priabonian,0
0,149,33.03,32.07,32.55,Priabonian,0
0,192,29.22,26.51,27.865000000000002,Priabonian,0
0,190,29.32,26.94,28.130000000000003,Priabonian,0
0,176,30.22,26.35,28.285,Priabonian,2
0,179,30.01,29.34,29.675,Priabonian,2
0,188,29.46,28.37,28.915,Priabonian,0
0,181,29.9,27.37,28.634999999999998,Priabonian,3
0,182,29.89,28.8,29.345,Priabonian,2
0,202,28.4,27.3,27.85,Priabonian,0
0,148,33.18,26.36,29.77,Priabonian,0
0,157,32.1,24.12,28.11,Priabonian,0
0,130,35.51,30.92,33.215,Priabonian,1
0,96,39.98,23.39,31.685,Priabonian,0
0,121,37.36,24.23,30.795,Priabonian,0
0,117,37.78,28.15,32.965,Priabonian,1
0,126,36.61,23.37,29.990000000000002,Priabonian,3
0,127,36.56,29.17,32.865,Priabonian,3
0,128,36.48,29.6,33.04,Priabonian,2
0,103,38.88,17.41,28.145000000000003,Priabonian,1
0,108,38.61,25.43,32.019999999999996,Priabonian,0
0,132,35.45,23.8,29.625,Priabonian,0
0,146,33.83,32.88,33.355000000000004,Priabonian,0
0,98,39.53,26.76,33.145,Priabonian,0
0,134,34.92,23.49,29.205,Priabonian,0
0,88,41.75,17.96,29.855,Priabonian,0
0,105,38.73,27.62,33.175,Priabonian,2
0,136,34.91,23.51,29.21,Priabonian,0
0,104,38.84,24.74,31.79,Priabonian,0
0,137,34.78,31.86,33.32,Priabonian,0
0,138,34.75,23.53,29.14,Priabonian,2
0,140,34.59,31.15,32.870000000000005,Priabonian,2
0,141,34.51,29.73,32.12,Priabonian,0
0,144,34.31,32.28,33.295,Priabonian,1
0,145,34.27,31.28,32.775000000000006,Priabonian,2
0,107,38.66,27.28,32.97,Priabonian,1
0,120,37.61,26.48,32.045,Priabonian,1
0,223,26.67,23.03,24.85,Rupelian,1
0,221,26.8,22.28,24.54,Rupelian,2
