clade	species	ts	te
0	1	100.0	86.54
0	2	99.81	88.52
0	3	99.14	96.59
0	4	94.83	65.49
0	5	93.26	92.7
0	6	84.6	74.04
0	7	82.04	75.71
0	8	81.87	80.56
0	9	77.95	66.43
0	10	77.01	64.61
0	11	74.23	9.3
0	12	73.02	60.95
0	13	72.38	59.55
0	14	71.94	67.59
0	15	71.77	67.41
0	16	71.3	64.35
0	17	69.93	62.63
0	18	69.58	53.8
0	19	69.5	68.98
0	20	69.07	63.81
0	21	66.53	62.72
0	22	65.7	62.05
0	23	65.52	49.25
0	24	64.51	50.28
0	25	63.19	57.15
0	26	63.0	31.83
0	27	59.56	52.64
0	28	59.09	57.15
0	29	59.09	55.3
0	30	58.63	42.24
0	31	58.3	52.13
0	32	57.37	54.09
0	33	57.29	36.58
0	34	56.09	48.35
0	35	55.8	45.94
0	36	54.8	49.27
0	37	54.55	52.0
0	38	53.87	35.21
0	39	53.72	47.57
0	40	52.96	48.04
0	41	52.89	48.1
0	42	52.66	49.19
0	43	52.22	36.83
0	44	51.3	0.0
0	45	51.25	43.29
0	46	51.08	50.6
0	47	50.92	46.47
0	48	49.72	46.08
0	49	49.66	42.86
0	50	49.55	46.65
0	51	49.54	43.06
0	52	49.44	42.35
0	53	48.33	44.84
0	54	47.84	34.61
0	55	47.69	16.83
0	56	47.63	8.21
0	57	47.05	19.15
0	58	45.61	0.0
0	59	45.33	38.09
0	60	45.15	28.95
0	61	45.13	37.86
0	62	44.9	44.84
0	63	44.57	35.83
0	64	44.28	24.69
0	65	43.78	43.23
0	66	43.39	31.47
0	67	43.27	26.04
0	68	42.99	33.85
0	69	42.96	38.22
0	70	42.25	30.06
0	71	41.85	25.69
0	72	41.65	14.01
0	73	41.29	40.99
0	74	40.97	36.03
0	75	40.74	24.58
0	76	40.47	38.4
0	77	40.27	15.97
0	78	39.89	24.51
0	79	39.75	35.28
0	80	39.5	11.72
0	81	39.48	34.51
0	82	38.62	14.5
0	83	38.58	35.44
0	84	38.45	34.89
0	85	38.3	38.07
0	86	38.3	24.25
0	87	38.22	36.11
0	88	38.16	25.1
0	89	38.14	35.11
0	90	37.99	30.8
0	91	37.94	26.5
0	92	37.81	29.93
0	93	37.75	35.9
0	94	37.74	13.3
0	95	37.73	9.2
0	96	37.58	22.12
0	97	37.55	35.23
0	98	37.37	22.3
0	99	37.34	34.45
0	100	37.33	28.35
0	101	37.3	34.32
0	102	37.2	35.65
0	103	37.08	13.94
0	104	37.08	26.61
0	105	36.88	32.85
0	106	36.87	31.59
0	107	36.79	23.38
0	108	36.75	36.05
0	109	36.7	16.34
0	110	36.68	27.17
0	111	36.56	36.09
0	112	36.54	34.82
0	113	36.35	20.38
0	114	36.21	30.8
0	115	36.2	25.52
0	116	35.92	32.01
0	117	35.81	31.55
0	118	35.75	26.65
0	119	35.73	20.32
0	120	35.64	14.0
0	121	35.62	30.57
0	122	35.61	19.26
0	123	35.51	16.46
0	124	35.49	28.12
0	125	35.4	26.85
0	126	35.36	32.66
0	127	35.2	13.33
0	128	35.0	26.44
0	129	34.98	34.69
0	130	34.92	33.85
0	131	34.88	27.18
0	132	34.77	32.16
0	133	34.62	15.59
