clade,species,ts,te,mid,bin,nb_occ
0,43,57.35,27.29,42.32,Ypresian,1
0,77,43.31,43.01,43.16,Ypresian,0
0,73,44.51,43.65,44.08,Ypresian,4
0,70,45.68,37.48,41.58,Ypresian,0
0,68,46.18,44.48,45.33,Ypresian,0
0,67,46.33,40.49,43.41,Ypresian,11
0,66,46.33,36.93,41.629999999999995,Ypresian,7
0,65,47.44,46.59,47.015,Ypresian,6
0,79,43.02,42.8,42.91,Ypresian,0
0,61,48.87,42.39,45.629999999999995,Ypresian,2
0,59,49.62,43.01,46.315,Ypresian,0
0,50,55.04,34.75,44.894999999999996,Ypresian,0
0,64,47.96,43.28,45.620000000000005,Ypresian,0
0,44,57.09,32.89,44.99,Ypresian,0
0,83,41.58,39.56,40.57,Lutetian,1
0,97,38.89,37.28,38.085,Lutetian,3
0,91,40.14,36.61,38.375,Lutetian,0
0,90,40.15,38.0,39.075,Lutetian,0
0,89,40.17,40.05,40.11,Lutetian,1
0,88,40.45,35.16,37.805,Lutetian,0
0,86,41.26,36.81,39.035,Lutetian,0
0,85,41.34,41.0,41.17,Lutetian,0
0,82,41.65,37.57,39.61,Lutetian,7
0,104,38.53,38.43,38.480000000000004,Lutetian,0
0,76,43.56,35.15,39.355000000000004,Lutetian,1
0,75,44.1,34.25,39.175,Lutetian,0
0,60,49.46,30.44,39.95,Lutetian,1
0,72,44.99,33.99,39.49,Lutetian,0
0,54,53.29,24.03,38.66,Lutetian,0
0,128,36.68,34.61,35.644999999999996,Bartonian,3
0,110,37.93,34.65,36.29,Bartonian,3
0,112,37.91,34.16,36.035,Bartonian,0
0,114,37.61,35.72,36.665,Bartonian,3
0,117,37.36,34.52,35.94,Bartonian,2
0,118,37.27,36.67,36.97,Bartonian,1
0,119,37.22,32.45,34.835,Bartonian,0
0,120,37.16,36.06,36.61,Bartonian,0
0,135,36.04,34.69,35.364999999999995,Bartonian,0
0,109,38.03,37.32,37.675,Bartonian,2
0,133,36.09,35.79,35.94,Bartonian,2
0,123,37.1,36.02,36.56,Bartonian,4
0,132,36.17,35.81,35.99,Bartonian,1
0,124,37.03,35.49,36.260000000000005,Bartonian,0
0,130,36.57,34.2,35.385000000000005,Bartonian,0
0,127,36.7,33.45,35.075,Bartonian,0
0,121,37.16,33.5,35.33,Bartonian,3
0,143,34.89,34.38,34.635000000000005,Bartonian,2
0,105,38.43,36.74,37.585,Bartonian,0
0,102,38.65,34.49,36.57,Bartonian,1
0,71,45.36,27.23,36.295,Bartonian,1
0,74,44.2,26.9,35.55,Bartonian,0
0,103,38.65,35.03,36.84,Bartonian,1
0,80,42.28,29.68,35.980000000000004,Bartonian,1
0,87,41.25,27.59,34.42,Bartonian,1
0,63,48.19,20.12,34.155,Bartonian,2
0,92,40.07,31.16,35.615,Bartonian,0
0,93,39.87,33.91,36.89,Bartonian,0
0,95,39.54,32.08,35.81,Bartonian,0
0,96,39.01,34.36,36.685,Bartonian,6
0,94,39.77,35.62,37.695,Bartonian,2
0,69,45.75,22.67,34.21,Bartonian,0
0,98,38.88,32.67,35.775000000000006,Bartonian,6
0,100,38.72,32.69,35.705,Bartonian,0
0,161,33.04,32.75,32.894999999999996,Priabonian,4
0,163,32.84,28.58,30.71,Priabonian,1
0,189,30.92,28.56,29.740000000000002,Priabonian,0
0,188,30.95,29.7,30.325,Priabonian,0
0,164,32.8,31.26,32.03,Priabonian,0
0,166,32.66,30.19,31.424999999999997,Priabonian,0
0,187,30.97,28.72,29.845,Priabonian,0
0,178,31.51,27.09,29.3,Priabonian,0
0,175,31.71,28.83,30.27,Priabonian,0
0,179,31.43,29.76,30.595,Priabonian,0
0,168,32.16,25.18,28.669999999999998,Priabonian,2
0,170,32.06,24.29,28.175,Priabonian,0
0,173,31.99,27.69,29.84,Priabonian,0
0,192,30.59,28.48,29.535,Priabonian,3
0,174,31.84,31.31,31.575,Priabonian,2
0,184,31.08,29.88,30.479999999999997,Priabonian,0
0,181,31.35,28.95,30.15,Priabonian,2
0,195,30.46,26.04,28.25,Priabonian,1
0,194,30.47,29.43,29.95,Priabonian,0
0,158,33.13,25.72,29.425,Priabonian,0
0,211,29.65,27.78,28.715,Priabonian,0
0,210,29.69,28.11,28.9,Priabonian,0
0,209,29.71,28.76,29.235,Priabonian,0
0,214,29.58,28.41,28.994999999999997,Priabonian,0
0,207,29.93,29.49,29.71,Priabonian,0
0,217,29.32,28.26,28.79,Priabonian,0
0,193,30.49,27.72,29.104999999999997,Priabonian,0
0,205,29.97,27.09,28.53,Priabonian,0
0,203,30.07,27.88,28.975,Priabonian,0
0,201,30.1,25.75,27.925,Priabonian,0
0,220,29.13,28.27,28.7,Priabonian,0
0,200,30.19,26.28,28.235,Priabonian,1
0,196,30.28,25.58,27.93,Priabonian,0
0,228,28.72,27.8,28.259999999999998,Priabonian,0
0,237,28.35,27.77,28.060000000000002,Priabonian,2
0,204,29.97,26.03,28.0,Priabonian,0
0,157,33.36,30.74,32.05,Priabonian,1
0,182,31.34,24.52,27.93,Priabonian,0
0,155,33.56,31.47,32.515,Priabonian,0
0,115,37.43,21.94,29.685000000000002,Priabonian,0
0,99,38.87,24.4,31.634999999999998,Priabonian,1
0,140,35.2,20.64,27.92,Priabonian,0
0,101,38.71,19.03,28.87,Priabonian,0
0,139,35.45,28.5,31.975,Priabonian,0
0,138,35.59,29.08,32.335,Priabonian,2
0,137,35.62,32.0,33.81,Priabonian,0
0,106,38.29,24.87,31.58,Priabonian,0
0,107,38.26,29.25,33.754999999999995,Priabonian,1
0,131,36.19,20.97,28.58,Priabonian,0
0,129,36.63,26.08,31.355,Priabonian,0
0,126,36.85,22.99,29.92,Priabonian,0
0,125,36.92,27.87,32.395,Priabonian,1
0,122,37.14,20.38,28.759999999999998,Priabonian,1
0,111,37.93,23.69,30.810000000000002,Priabonian,0
0,142,34.97,21.49,28.229999999999997,Priabonian,0
0,144,34.87,32.6,33.735,Priabonian,0
0,141,35.19,24.17,29.68,Priabonian,0
0,154,33.89,33.7,33.795,Priabonian,0
0,81,41.74,14.65,28.195,Priabonian,0
0,147,34.32,26.79,30.555,Priabonian,0
0,156,33.44,28.64,31.04,Priabonian,0
0,148,34.27,28.02,31.145000000000003,Priabonian,0
0,153,33.91,23.03,28.47,Priabonian,0
0,149,34.21,22.78,28.495,Priabonian,0
0,78,43.3,16.53,29.915,Priabonian,1
0,150,34.1,33.35,33.725,Priabonian,0
0,151,34.05,24.54,29.294999999999998,Priabonian,0
0,152,33.98,28.42,31.2,Priabonian,0
0,248,27.75,26.0,26.875,Rupelian,2
0,236,28.39,22.76,25.575000000000003,Rupelian,3
0,255,27.39,26.99,27.189999999999998,Rupelian,1
0,254,27.43,24.91,26.17,Rupelian,0
0,253,27.44,25.66,26.55,Rupelian,1
0,239,28.31,25.74,27.025,Rupelian,0
0,240,28.3,21.07,24.685000000000002,Rupelian,1
0,252,27.66,19.78,23.72,Rupelian,1
0,251,27.74,21.43,24.585,Rupelian,1
0,244,28.12,18.8,23.46,Rupelian,0
0,250,27.74,21.07,24.405,Rupelian,0
0,249,27.75,26.62,27.185000000000002,Rupelian,0
0,260,27.08,23.12,25.1,Rupelian,1
0,270,26.64,22.95,24.795,Rupelian,0
