clade	species	ts	te
0	1	100.0	96.91
0	2	98.14	90.59
0	3	96.04	80.09
0	4	93.72	75.64
0	5	87.61	63.2
0	6	83.92	81.38
0	7	83.85	75.9
0	8	83.83	82.73
0	9	81.56	80.96
0	10	81.48	61.09
0	11	80.27	64.02
0	12	80.09	41.16
0	13	80.01	78.97
0	14	79.07	51.47
0	15	78.31	49.82
0	16	77.7	65.14
0	17	77.32	71.06
0	18	76.74	74.65
0	19	76.65	76.33
0	20	76.29	55.32
0	21	76.24	66.49
0	22	75.64	71.61
0	23	73.16	64.59
0	24	73.01	67.43
0	25	72.46	72.1
0	26	72.03	63.64
0	27	71.72	69.77
0	28	71.07	63.86
0	29	70.81	62.24
0	30	69.92	67.3
0	31	69.73	65.03
0	32	69.71	63.6
0	33	69.58	64.8
0	34	69.3	62.62
0	35	69.28	67.32
0	36	69.2	64.71
0	37	69.11	68.8
0	38	69.08	67.77
0	39	68.71	63.21
0	40	68.07	65.48
0	41	67.89	64.15
0	42	67.76	65.66
0	43	67.49	16.94
0	44	67.33	54.21
0	45	67.11	64.05
0	46	66.95	66.1
0	47	66.86	62.58
0	48	66.8	65.85
0	49	66.73	48.96
0	50	65.99	63.84
0	51	64.89	49.76
0	52	64.25	47.72
0	53	63.78	63.54
0	54	63.68	59.34
0	55	63.59	57.06
0	56	63.54	49.84
0	57	63.38	57.0
0	58	63.37	57.88
0	59	63.09	59.36
0	60	63.07	57.98
0	61	62.67	27.67
0	62	62.6	61.61
0	63	62.14	49.56
0	64	62.05	57.78
0	65	61.56	57.49
0	66	61.52	61.34
0	67	61.22	52.69
0	68	60.84	31.51
0	69	60.01	54.92
0	70	59.74	59.7
0	71	59.73	53.18
0	72	59.28	46.11
0	73	58.9	43.25
0	74	58.45	58.0
0	75	58.41	42.91
0	76	58.29	50.38
0	77	58.18	49.93
0	78	57.85	54.74
0	79	57.72	43.49
0	80	57.72	54.05
0	81	57.33	38.51
0	82	57.27	45.55
0	83	57.09	52.54
0	84	56.62	52.45
0	85	56.22	48.38
0	86	56.19	52.45
0	87	56.1	54.3
0	88	56.0	43.14
0	89	55.89	52.19
0	90	55.87	54.39
0	91	55.17	16.03
0	92	54.79	48.83
0	93	54.78	52.61
0	94	54.58	42.34
0	95	54.42	53.92
0	96	54.02	53.35
0	97	53.98	40.25
0	98	53.84	46.17
0	99	53.7	43.78
0	100	53.52	48.98
0	101	53.33	52.76
0	102	53.3	51.68
0	103	52.98	52.06
0	104	52.9	35.64
0	105	52.3	36.03
0	106	52.19	16.56
0	107	51.87	49.4
0	108	50.9	49.45
0	109	50.69	40.68
0	110	50.48	48.27
0	111	50.33	35.96
0	112	50.14	31.08
0	113	50.08	38.7
0	114	49.67	38.28
0	115	49.5	41.24
0	116	49.45	48.53
0	117	49.33	42.63
0	118	49.23	47.5
0	119	48.75	45.22
0	120	48.65	27.15
0	121	48.46	47.73
0	122	48.42	42.43
0	123	48.24	31.07
0	124	47.99	37.23
0	125	47.93	36.96
0	126	47.65	41.07
0	127	47.58	35.33
0	128	47.52	44.97
0	129	47.44	44.71
0	130	47.09	17.07
0	131	47.05	37.63
0	132	46.92	25.49
0	133	46.82	34.39
0	134	46.61	38.24
0	135	46.23	45.12
0	136	46.15	43.42
0	137	46.15	44.15
0	138	45.94	2.65
0	139	45.83	39.38
0	140	45.83	26.24
0	141	45.74	37.71
0	142	45.67	41.17
0	143	45.48	41.32
0	144	45.43	44.29
0	145	45.32	38.11
0	146	45.27	29.67
0	147	45.19	30.64
0	148	45.04	32.74
0	149	44.98	32.63
0	150	44.96	35.91
0	151	44.71	0.0
0	152	44.67	40.1
0	153	44.59	39.41
0	154	44.58	40.43
0	155	44.52	43.55
0	156	44.5	10.38
0	157	44.43	42.72
0	158	44.35	19.76
0	159	44.13	38.45
0	160	43.84	31.53
0	161	43.69	43.62
0	162	43.66	43.09
0	163	43.61	32.31
0	164	43.44	31.2
0	165	43.39	41.81
0	166	43.15	39.55
0	167	43.05	41.8
0	168	42.94	21.71
0	169	42.8	25.63
0	170	42.75	36.86
0	171	42.5	31.97
0	172	42.46	41.48
0	173	42.33	37.4
0	174	42.23	33.93
0	175	42.19	37.96
