clade	species	ts	te
0	1	100.0	75.18
0	2	98.88	77.18
0	3	94.47	87.49
0	4	93.82	87.21
0	5	93.1	84.38
0	6	92.96	74.25
0	7	92.11	90.58
0	8	91.54	60.9
0	9	91.19	73.05
0	10	89.87	67.97
0	11	87.95	86.73
0	12	87.49	86.68
0	13	87.42	81.45
0	14	86.46	79.54
0	15	85.33	71.34
0	16	85.27	83.2
0	17	83.92	83.73
0	18	81.25	71.22
0	19	79.14	73.64
0	20	78.44	76.14
0	21	78.3	60.77
0	22	76.43	59.42
0	23	75.38	56.37
0	24	74.61	66.06
0	25	73.58	45.51
0	26	73.55	48.52
0	27	73.44	66.19
0	28	73.36	72.0
0	29	72.58	71.34
0	30	72.3	62.02
0	31	71.46	69.41
0	32	70.61	52.85
0	33	69.02	63.42
0	34	68.76	51.01
0	35	68.66	36.57
0	36	68.03	52.81
0	37	67.84	7.24
0	38	66.77	59.38
0	39	66.23	59.74
0	40	65.63	65.56
0	41	64.79	51.02
0	42	64.61	61.54
0	43	64.16	63.79
0	44	64.03	52.34
0	45	64.02	58.28
0	46	63.48	47.84
0	47	63.28	61.3
0	48	63.14	48.18
0	49	62.79	61.42
0	50	62.53	62.33
0	51	61.93	58.14
0	52	61.91	50.54
0	53	61.63	57.05
0	54	61.49	8.39
0	55	61.41	60.88
0	56	60.89	42.28
0	57	60.59	54.98
0	58	60.57	58.74
0	59	60.46	54.77
0	60	60.43	49.48
0	61	60.38	57.88
0	62	60.26	50.32
0	63	60.23	58.3
0	64	59.9	47.85
0	65	59.74	56.25
0	66	59.4	56.58
0	67	59.29	54.4
0	68	59.05	51.13
0	69	59.03	31.86
0	70	58.87	50.76
0	71	58.82	55.34
0	72	58.66	55.03
0	73	58.06	55.95
0	74	57.96	50.82
0	75	57.57	55.14
0	76	57.53	24.42
0	77	56.97	55.67
0	78	56.65	52.19
0	79	56.63	55.03
0	80	56.12	55.09
0	81	55.96	54.03
0	82	55.93	45.87
0	83	55.87	53.71
0	84	55.85	51.03
0	85	55.78	53.09
0	86	55.2	51.76
0	87	54.99	52.54
0	88	54.96	7.56
0	89	54.68	47.52
0	90	54.56	46.19
0	91	54.53	34.91
0	92	54.44	51.92
0	93	54.39	36.79
0	94	54.01	52.26
0	95	53.98	42.08
0	96	53.8	43.96
0	97	53.5	34.93
0	98	53.39	45.5
0	99	53.37	46.46
0	100	53.17	52.73
0	101	53.0	48.58
0	102	52.87	43.29
0	103	52.76	49.92
0	104	52.68	47.67
0	105	52.54	45.06
0	106	52.44	29.24
0	107	52.04	33.83
0	108	51.93	48.6
0	109	51.91	46.68
0	110	51.79	51.09
0	111	51.43	42.36
0	112	51.19	36.89
0	113	50.85	37.3
0	114	50.53	48.15
0	115	50.47	48.28
0	116	50.22	44.39
0	117	50.2	27.69
0	118	50.1	44.18
0	119	49.75	44.52
0	120	49.73	49.36
0	121	49.2	47.57
0	122	48.97	17.83
0	123	47.76	40.26
0	124	47.52	25.5
0	125	47.52	36.51
0	126	47.29	46.9
0	127	47.22	46.99
0	128	47.18	46.2
0	129	46.97	25.23
0	130	46.83	42.43
0	131	46.8	45.13
0	132	46.6	39.8
0	133	46.42	36.52
0	134	46.42	41.32
0	135	46.41	31.11
0	136	46.38	46.28
0	137	46.28	44.2
0	138	45.92	44.34
0	139	45.88	42.83
0	140	45.81	38.6
0	141	45.81	42.83
0	142	45.8	45.32
0	143	45.63	27.03
0	144	45.49	44.21
0	145	45.47	35.58
0	146	45.47	24.8
0	147	45.41	10.14
0	148	45.4	36.58
0	149	45.35	44.04
0	150	44.95	34.36
0	151	44.88	34.27
0	152	44.85	28.9
0	153	44.76	39.22
0	154	44.75	44.18
0	155	44.7	34.82
0	156	44.51	43.68
0	157	44.19	0.0
0	158	44.04	42.86
0	159	44.01	19.8
0	160	43.76	27.6
0	161	43.7	37.45
0	162	43.47	42.46
0	163	43.37	36.77
0	164	43.19	40.31
0	165	43.15	36.51
0	166	43.12	37.43
0	167	43.07	33.13
0	168	43.04	17.31
0	169	43.0	31.48
0	170	42.93	27.8
0	171	42.92	20.57
0	172	42.89	41.33
0	173	42.73	13.67
0	174	42.71	31.36
0	175	42.7	41.42
0	176	42.49	41.53
0	177	42.36	29.31
0	178	42.27	33.74
0	179	42.16	24.66
0	180	42.0	29.22
0	181	42.0	39.12
0	182	41.9	32.07
0	183	41.8	40.07
0	184	41.68	29.22
0	185	41.55	39.28
0	186	41.35	38.86
