clade,species,ts,te,mid,bin,nb_occ
0,47,58.66,32.52,45.59,Ypresian,2
0,80,45.04,41.8,43.42,Ypresian,1
0,79,45.12,44.88,45.0,Ypresian,1
0,78,45.52,45.11,45.315,Ypresian,1
0,98,42.21,40.39,41.3,Ypresian,2
0,75,47.43,36.18,41.805,Ypresian,2
0,74,48.2,41.96,45.08,Ypresian,6
0,70,49.22,39.85,44.535,Ypresian,2
0,69,49.34,42.51,45.925,Ypresian,2
0,89,43.12,40.15,41.635,Ypresian,0
0,108,41.47,41.31,41.39,Ypresian,1
0,67,49.65,44.41,47.03,Ypresian,2
0,63,50.25,37.71,43.980000000000004,Ypresian,1
0,62,50.53,41.72,46.125,Ypresian,2
0,59,51.63,40.26,45.945,Ypresian,0
0,58,51.73,33.3,42.515,Ypresian,2
0,54,54.13,36.27,45.2,Ypresian,1
0,53,54.15,38.14,46.144999999999996,Ypresian,2
0,64,49.99,39.48,44.735,Ypresian,1
0,85,43.66,40.66,42.16,Ypresian,3
0,113,41.14,39.61,40.375,Lutetian,1
0,105,41.51,36.73,39.12,Lutetian,5
0,103,41.77,36.78,39.275000000000006,Lutetian,3
0,109,41.47,40.49,40.980000000000004,Lutetian,0
0,99,42.14,39.11,40.625,Lutetian,2
0,112,41.18,40.21,40.695,Lutetian,3
0,127,39.82,38.44,39.129999999999995,Lutetian,1
0,117,40.69,36.53,38.61,Lutetian,3
0,121,40.45,39.72,40.085,Lutetian,0
0,122,40.43,38.07,39.25,Lutetian,1
0,123,40.38,35.28,37.83,Lutetian,3
0,131,39.48,36.58,38.03,Lutetian,1
0,133,39.41,38.76,39.084999999999994,Lutetian,2
0,135,39.31,37.71,38.510000000000005,Lutetian,0
0,136,39.21,38.63,38.92,Lutetian,1
0,142,38.76,37.8,38.28,Lutetian,1
0,116,40.76,34.78,37.769999999999996,Lutetian,5
0,96,42.5,36.63,39.565,Lutetian,1
0,124,40.28,36.23,38.254999999999995,Lutetian,0
0,76,46.22,35.7,40.96,Lutetian,4
0,77,45.89,36.17,41.03,Lutetian,0
0,66,49.81,27.74,38.775,Lutetian,2
0,57,52.59,27.59,40.09,Lutetian,1
0,91,42.73,37.4,40.065,Lutetian,0
0,84,43.82,36.26,40.04,Lutetian,2
0,90,42.92,38.1,40.510000000000005,Lutetian,0
0,95,42.55,38.47,40.51,Lutetian,2
0,86,43.53,36.66,40.095,Lutetian,6
0,87,43.52,32.68,38.1,Lutetian,2
0,132,39.45,29.35,34.400000000000006,Bartonian,4
0,134,39.35,30.48,34.915,Bartonian,4
0,137,39.2,31.42,35.31,Bartonian,0
0,176,35.52,35.33,35.425,Bartonian,2
0,141,38.9,32.79,35.845,Bartonian,0
0,144,38.64,31.54,35.09,Bartonian,2
0,193,34.32,34.24,34.28,Bartonian,1
0,149,37.91,37.36,37.635,Bartonian,3
0,169,36.48,31.52,34.0,Bartonian,4
0,167,36.56,35.11,35.835,Bartonian,1
0,166,36.63,32.75,34.69,Bartonian,1
0,154,37.53,32.35,34.94,Bartonian,0
0,155,37.43,32.52,34.975,Bartonian,0
0,156,37.38,30.96,34.17,Bartonian,1
0,157,37.33,34.49,35.91,Bartonian,0
0,158,37.17,32.42,34.795,Bartonian,3
0,159,37.08,32.44,34.76,Bartonian,0
0,160,37.01,35.12,36.065,Bartonian,0
0,128,39.76,35.56,37.66,Bartonian,2
0,171,36.09,34.8,35.445,Bartonian,1
0,129,39.67,35.35,37.510000000000005,Bartonian,4
0,181,34.94,34.48,34.709999999999994,Bartonian,1
0,115,40.99,33.92,37.455,Bartonian,1
0,184,34.74,33.13,33.935,Bartonian,0
0,106,41.5,28.81,35.155,Bartonian,3
0,118,40.62,27.26,33.94,Bartonian,1
0,88,43.21,27.83,35.519999999999996,Bartonian,1
0,119,40.5,33.18,36.84,Bartonian,2
0,114,41.08,30.3,35.69,Bartonian,1
