Species	Status
?_Eocoleophorus_glyptodontoides	extinct
Amphiocnus_paranense	extinct
Anadasypus	extinct
Anadasypus_aequatorianus	extinct
Anisodontherium	extinct
Anisodontherium_halmyronomum	extinct
Archaeutatus	extinct
Archaeutatus_malaspinensis	extinct
Aspidocalyptus	extinct
Aspidocalyptus_castroi	extinct
Astegotherium	extinct
Astegotherium_sp._nov.	extinct
Asterostemma	extinct
Aymaratherium_jeani	extinct
Barrancatatus_maddeni	extinct
Barrancatatus_rigidus	extinct
Barrancatatus_tinguiririquensis	extinct
Bolivartherium_codorensis	extinct
Bolivartherium_urumaquensis	extinct
Boreostemma_pliocena	extinct
Catonyx_a	extinct
Cf._Eleutherocercus_antiquus	extinct
Cf._Hapalops	extinct
cf._Planops	extinct
cf._Plesiomegatherium	extinct
cf._Proscelidodon	extinct
cf._Yuruatherium	extinct
Chasicotatus	extinct
Chasicotatus_ameghinoi	extinct
Chasicotatus_peiranoi	extinct
Chasicotatus_spinozai	extinct
Chlamydophractus_dimartinoi	extinct
Chorobates	extinct
Chorobates_recens	extinct
Chorobates_rescens	extinct
Chorobates_villosissimus	extinct
Clypeotherium_magnum	extinct
Comaphorus_concisus	extinct
Coscinocercus	extinct
Coscinocercus_brachyurus	extinct
Coscinocercus_marcalaini	extinct
Cranithlastus_xibiensis	extinct
Dasypus_laevisculptus	extinct
Dasypus_neogaeus	extinct
Deseadognathus_riggsi	extinct
Diheterocnus	extinct
Doellotatus__cf._chapadmalensis	extinct
Doellotatus_a	extinct
Doellotatus_b	extinct
Doellotatus_cf._chapadmalensis	extinct
Doellotatus_chapadmalensis	extinct
Doellotatus_inornatus	extinct
Doellotatus_praecursor	extinct
Eionaletherium_tanycnemius	extinct
Eleutherocercus	extinct
Eleutherocercus_antiquus	extinct
Eleutherocercus_paranensis	extinct
Eocoleophorus_glyptodontoides	extinct
Eomegatherium_nanum	extinct
Eosclerocalyptus	extinct
Eosclerocalyptus_lineatus	extinct
Eosclerocalyptus_proximus	extinct
Eosclerocalyptus_tapinocephalus	extinct
Epipeltephilus_caraguensis	extinct
Epipeltephilus_kanti	extinct
Eutatus_praepampaeus	extinct
Glossotheriopsis	extinct
Glossotherium_chapadmalense	extinct
Glyptatelus	extinct
Glyptatelus_fractus	extinct
Glyptodon_a	extinct
Holmesina	extinct
Holozaedyus_laevisculptus	extinct
Hoplophorus_a	extinct
Hoplophorus_verus	extinct
Hoplophractus	extinct
Hoplophractus_proximus	extinct
Hoplophractus_tapinicephalus	extinct
Hoplophractus_tapinocefalus	extinct
Isolinia_cordubensis	extinct
Kiyumylodon_lecuonai	extinct
Kraglievichia_a	extinct
Kraglievichia_b	extinct
Kraglievichia_carinatum	extinct
Kraglievichia_paranense	extinct
Kuntinaru_boliviensis	extinct
Lestobradys_sprechmanni	extinct
Lestodon_a	extinct
Lomaphorelus_depstus	extinct
Lomaphorops_corallinus	extinct
Lomaphorus	extinct
Lumbreratherium_oblitum	extinct
Machlydotherium_a	extinct
Machlydotherium_asperum	extinct
Machlydotherium_ater	extinct
Machlydotherium_b	extinct
Machlydotherium_sparsum	extinct
Macrochorobates	extinct
Macrochorobates_chapadmalensis	extinct
Macrochorobates_scalabrinii	extinct
