Species	Status	min_age	max_age
Chasicotatus_peiranoi	extinct	5.333	11.63
Chasicotatus_peiranoi	extinct	5.333	11.63
Chasicotatus_spinozai	extinct	5.333	11.63
Chorobates	extinct	3.6	5.333
Chorobates	extinct	3.6	5.333
Chorobates	extinct	3.6	5.333
Chorobates	extinct	3.6	5.333
Chorobates	extinct	5.333	11.63
Chorobates	extinct	3.3	5.333
Chorobates	extinct	5.333	11.63
Chorobates rescens	extinct	3.3	4
Chorobates_recens	extinct	3.6	5.333
Chorobates_recens	extinct	3.6	5.333
Chorobates_recens	extinct	3.6	5.332
Chorobates_villosissimus	extinct	3.6	5.332
Chorobates_villosissimus	extinct	5.333	11.63
Chorobates_villosissimus	extinct	5.333	11.63
Chorobates_villosissimus	extinct	3.6	5.333
Chorobates_villosissimus	extinct	5.333	11.63
Chorobates_villosissimus	extinct	3.6	5.333
Chorobates_villosissimus	extinct	5.333	11.63
Chorobates_villosissimus	extinct	5.333	11.63
Chorobates_villosissimus	extinct	5.333	11.63
Chorobates_villosissimus	extinct	5.333	11.63
Chorobates_villosissimus	extinct	5.333	11.63
Chorobates_villosissimus	extinct	5.333	11.63
Chorobates_villosissimus	extinct	5.333	11.63
Chorobates_villosissimus	extinct	5.333	11.63
Chorobates_villosissimus	extinct	5.333	11.63
Chorobates_villosissimus	extinct	5.333	11.63
Chorobates_villosissimus	extinct	5.333	11.63
Chorobates_villosissimus	extinct	5.333	11.63
Chorobates_villosissimus	extinct	5.333	11.63
Chorobates_villosissimus	extinct	5.333	11.63
Chorobates_villosissimus	extinct	5.333	11.63
Dasypus_laevisculptus	extinct	3.6	5.333
Dasypus_neogaeus	extinct	5.333	11.63
Doellotatus_a	extinct	3.6	5.333
Doellotatus_a	extinct	5.333	11.63
Doellotatus_a	extinct	3.6	5.333
Doellotatus_b	extinct	5.333	11.63
Doellotatus cf. chapadmalensis	extinct	3.6	5.333
Doellotatus praecursor	extinct	5.333	11.63
Doellotatus_ cf. chapadmalensis	extinct	3.3	5.333
Doellotatus_chapadmalensis	extinct	3.6	5.333
Doellotatus_chapadmalensis	extinct	5.333	11.63
Doellotatus_chapadmalensis	extinct	3.6	5.333
Doellotatus_chapadmalensis	extinct	5.333	11.63
Doellotatus_chapadmalensis	extinct	5.333	11.63
Doellotatus_chapadmalensis	extinct	3.6	5.333
Doellotatus_inornatus	extinct	5.333	11.63
Doellotatus_inornatus	extinct	3.6	5.333
Doellotatus_inornatus	extinct	3.6	5.333
Doellotatus_inornatus	extinct	5.333	11.63
Doellotatus_inornatus	extinct	4	5.333
Doellotatus_inornatus	extinct	4	9
Doellotatus_inornatus	extinct	3.6	5.333
Doellotatus_inornatus	extinct	5.333	11.63
Doellotatus_inornatus	extinct	5.333	11.63
Doellotatus_inornatus	extinct	5.333	11.63
Doellotatus_inornatus	extinct	5.333	11.63
Doellotatus_inornatus	extinct	5.333	11.63
Doellotatus_inornatus	extinct	5.333	11.63
Doellotatus_inornatus	extinct	5.333	11.63
Doellotatus_inornatus	extinct	5.333	11.63
Doellotatus_inornatus	extinct	5.333	11.63
Doellotatus_inornatus	extinct	5.333	11.63
Doellotatus_inornatus	extinct	5.333	11.63
Doellotatus_inornatus	extinct	5.333	11.63
Doellotatus_inornatus	extinct	5.333	11.63
Doellotatus_inornatus	extinct	5.333	11.63
Doellotatus_inornatus	extinct	5.333	11.63
Doellotatus_inornatus	extinct	5.333	11.63
Doellotatus_inornatus	extinct	4	9
Eutatus_praepampaeus	extinct	3.6	5.333
Holozaedyus_laevisculptus	extinct	3.6	5.333
Holozaedyus_laevisculptus	extinct	3.6	5.333
Kuntinaru_boliviensis	extinct	23.03	27.82
Lumbreratherium_oblitum	extinct	48	50
Machlydotherium_a	extinct	27.82	33.9
Machlydotherium_a	extinct	23.03	27.82
Machlydotherium_b	extinct	37.71	47.8
Machlydotherium_asperum	extinct	33.9	37.71
Machlydotherium_ater	extinct	23.03	33.9
Machlydotherium_ater	extinct	33.9	37.71
Machlydotherium_sparsum	extinct	37.2	40.4
Yuruatherium tropicalis	extinct	33.9	37.71
Macrochorobates	extinct	3.6	5.333
Macrochorobates	extinct	5.333	11.63
Macrochorobates	extinct	5.333	11.63
Macrochorobates	extinct	3.6	5.333
Macrochorobates	extinct	3.6	5.333
Macrochorobates	extinct	3.3	5.333
Macrochorobates	extinct	5.333	9
Macrochorobates	extinct	5.333	11.63
Macrochorobates	extinct	5.333	11.63
Macrochorobates	extinct	5.333	10
Macrochorobates_chapadmalensis	extinct	3.6	5.333
Macrochorobates_chapadmalensis	extinct	3.6	5.333
Macrochorobates_scalabrinii	extinct	4	5.333
Macrochorobates_scalabrinii	extinct	3.6	5.333
Macrochorobates_scalabrinii	extinct	4	9
