Species	Status
Punahyrax_bondesioi	extinct
Pyrotherium_a	extinct
Pyrotherium_b	extinct
Rhynchippus_brasiliensis	extinct
Rhynchippus_pumilus	extinct
Rhyphodon	extinct
Rhyphodon_lankesteri	extinct
Ricardolydekkeria	extinct
Ricardolydekkeria_cinctula	extinct
Ricardolydekkeria_praerupta	extinct
Rosendolops_ebaios	extinct
Rosendolops_primigenium	extinct
Salladolodus	extinct
Scalabrinitherium	extinct
Scalabrinitherium_bravardi	extinct
Suniodon	extinct
Suniodon_catamarcensis	extinct
Theosodon_b	extinct
Thomashuxleya_externa	extinct
Thomashuxleya_rostrata	extinct
Toxodon_a	extinct
Toxodon_paranensis	extinct
Toxodon_platensis	extinct
Toxodontherium_a	extinct
Toxodontherium_b	extinct
Toxodontherium_compressum	extinct
Trachytherus	extinct
Trachytherus_ramirezi	extinct
Trachytherus_spegazzinianus	extinct
Trachytherus_subandinus	extinct
Transpithecus	extinct
Transpithecus_obtentus	extinct
Tremacyllus	extinct
Tremacyllus_impressus	extinct
Trigodon	extinct
Trigodon_gaudryi	extinct
Trigodonops	extinct
Trigodonops_lopesi	extinct
Trigonostylops_a	extinct
Trigonostylops_b	extinct
Trigonostylops_c	extinct
Trigonostylops_wortmani	extinct
Trimerostephanos	extinct
Typotheriopsis	extinct
Typotheriopsis_chasicoensis	extinct
Typotheriopsis_internum	extinct
Victorlemoineia	extinct
Victorlemoineia_labyrinthica	extinct
Victorlemoineia_prototypica	extinct
Xenastrapotherium_chaparralensis	extinct
Xotodon	extinct
Xotodon_caravela	extinct
